step,train_bce
50,0.699118
100,0.694649
150,0.697039
200,0.69362
250,0.691461
300,0.692703
350,0.687881
400,0.692478
450,0.69299
500,0.694247
550,0.693982
600,0.693139
650,0.693043
700,0.693388
750,0.694701
800,0.692699
850,0.693021
900,0.694009
950,0.692863
1000,0.692988
1050,0.692841
1100,0.692437
1150,0.692629
1200,0.693144
1250,0.692051
1300,0.692068
1350,0.695493
1400,0.694006
1450,0.695539
1500,0.693748
1550,0.693369
1600,0.693555
1650,0.693157
1700,0.69181
1750,0.692123
1800,0.692844
1850,0.691968
1900,0.691537
1950,0.693407
2000,0.690669
