step,train_bce
50,0.6932
100,0.689536
150,0.692178
200,0.693368
250,0.693905
300,0.692838
350,0.693148
400,0.694005
450,0.693969
500,0.692918
550,0.693403
600,0.693263
650,0.6934
700,0.692957
750,0.692591
800,0.693617
850,0.693485
900,0.693093
950,0.694912
1000,0.692838
1050,0.69306
1100,0.693276
1150,0.692863
1200,0.692851
1250,0.696592
1300,0.690217
1350,0.693137
1400,0.692595
1450,0.69279
1500,0.693345
1550,0.692252
1600,0.69413
1650,0.693485
1700,0.693054
1750,0.693044
1800,0.69401
1850,0.692957
1900,0.693065
1950,0.692213
2000,0.690829
