step,train_bce
50,0.693793
100,0.690875
150,0.693841
200,0.693177
250,0.693612
300,0.693521
350,0.692301
400,0.694843
450,0.691818
500,0.69381
550,0.693275
600,0.693169
650,0.694241
700,0.693317
750,0.694677
800,0.693204
850,0.691718
900,0.693211
950,0.692304
1000,0.693574
1050,0.692614
1100,0.692566
1150,0.692985
1200,0.693659
1250,0.69315
1300,0.693237
1350,0.694455
1400,0.693201
1450,0.69364
1500,0.691991
1550,0.693003
1600,0.692803
1650,0.694041
1700,0.691891
1750,0.694207
1800,0.693148
1850,0.692913
1900,0.693204
1950,0.693672
2000,0.693166
