step,train_bce
50,0.691561
100,0.693109
150,0.696924
200,0.696333
250,0.688643
300,0.696513
350,0.69366
400,0.693464
450,0.690924
500,0.693172
550,0.689692
600,0.696295
650,0.695516
700,0.694501
750,0.693636
800,0.691136
850,0.692559
900,0.692782
950,0.693649
1000,0.693027
1050,0.693655
1100,0.693075
1150,0.693534
1200,0.691904
1250,0.692931
1300,0.693173
1350,0.692616
1400,0.692591
1450,0.693623
1500,0.693537
1550,0.693528
1600,0.693263
1650,0.693279
1700,0.693526
1750,0.691526
1800,0.691845
1850,0.693031
1900,0.693056
1950,0.693022
2000,0.692938
