step,train_bce
50,0.691852
100,0.690688
150,0.691353
200,0.692611
250,0.692099
300,0.693137
350,0.693783
400,0.692877
450,0.693286
500,0.693277
550,0.69322
600,0.693253
650,0.692532
700,0.692463
750,0.694241
800,0.692552
850,0.693045
900,0.694811
950,0.693173
1000,0.693398
1050,0.693652
1100,0.692578
1150,0.693345
1200,0.694016
1250,0.6905
1300,0.693796
1350,0.693175
1400,0.696157
1450,0.692226
1500,0.692411
1550,0.69514
1600,0.693243
1650,0.692763
1700,0.692747
1750,0.693718
1800,0.693502
1850,0.693191
1900,0.693136
1950,0.693247
2000,0.693093
