step,train_bce
50,0.693266
100,0.695272
150,0.693517
200,0.693071
250,0.693628
300,0.693192
350,0.693591
400,0.694096
450,0.692922
500,0.693814
550,0.697322
600,0.695262
650,0.687885
700,0.692341
750,0.692766
800,0.692733
850,0.691907
900,0.692898
950,0.693061
1000,0.693198
1050,0.693942
1100,0.693736
1150,0.694662
1200,0.693293
1250,0.693021
1300,0.693006
1350,0.691238
1400,0.6915
1450,0.693559
1500,0.692636
1550,0.69266
1600,0.693452
1650,0.693482
1700,0.693841
1750,0.693821
1800,0.693058
1850,0.694225
1900,0.694443
1950,0.693184
2000,0.692562
