step,train_bce
50,0.690398
100,0.693065
150,0.693054
200,0.693923
250,0.69243
300,0.693186
350,0.696252
400,0.692647
450,0.696
500,0.694345
550,0.694237
600,0.694648
650,0.693596
700,0.693304
750,0.693865
800,0.693048
850,0.693367
900,0.6932
950,0.693586
1000,0.692708
1050,0.692692
1100,0.693697
1150,0.692908
1200,0.693173
1250,0.697336
1300,0.693466
1350,0.692391
1400,0.693516
1450,0.691874
1500,0.693597
1550,0.69295
1600,0.690652
1650,0.693415
1700,0.694384
1750,0.693313
1800,0.692786
1850,0.692713
1900,0.693102
1950,0.691314
2000,0.686914
