metric,scope,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A6_path_mmd2,native,0.00300749,0.00039416,0.003578653585472713,0.0028131591574691583,0.0029198065206479384,0.0032891470150508972,0.0024367038495665128
A7_terminal_mmd2,native,0.00822038,0.00118491,0.009040198671401267,0.009322020008294185,0.007626753505369788,0.008952959498143676,0.006159973242823691
A8_increment_mmd2,native,1.31e-05,8.1e-07,1.33413781397973e-05,1.2985850794677845e-05,1.2509986254238825e-05,1.2148575463388767e-05,1.4498545873653512e-05
A9_volatility_mmd,native,0.04405943,0.00315082,0.046015357555336145,0.04746265266363636,0.0398481326448592,0.046299504462010255,0.040671522819074823
A10_terminal_swd,native,0.15006017,0.01113636,0.15407966433756118,0.15725673489495345,0.14550552807187758,0.1626858542406386,0.13077305370783557
A11_path_swd,native,0.09562027,0.0039783,0.09898201225139538,0.0936276138973341,0.09473890831128622,0.10098740896848585,0.08976540566900786
A20_cov_error,native,0.99654058,0.07297522,1.0262924215362452,1.0569107423271067,1.0795161196231602,0.899247748520812,0.9207358773351165
A25_mean_rmse,native,0.06186094,0.01263587,0.061548910402099956,0.06418169468569192,0.05794885059858934,0.043118362490538915,0.08250687043534163
A18_disc_score_gru,native,0.007323,0.00233007,0.00773,0.005289,0.010171,0.004068,0.009357
A18_disc_score_mlp,native,0.0040686,0.0028305,0.008137,0.006103,0.003662,0.0,0.002441
A1_kurtosis_error,per-asset-mean,150.47841041,62.68868593,228.7762447332953,176.72136337046135,42.132936893712,129.09842298370836,175.66308405569782
A2_abs_r_q95_error,per-asset-mean,0.00014956,1.66e-06,0.00015143472489960165,0.000149602476209343,0.00014676058792220675,0.0001509956874308996,0.00014899931826724565
A3_abs_r_q99_error,per-asset-mean,0.00031935,4.38e-06,0.00032098914201707614,0.00031967534932797264,0.0003110163702456292,0.00032383231434094555,0.0003212267166565585
A4_tail_qq_error,per-asset-mean,0.00016178,1.23e-06,0.00016299706314854362,0.0001621808108641341,0.00015953852400866643,0.00016266304092712848,0.0001615084353869473
A5_hill_tail_index_error,per-asset-mean,52.63050501,11.05260505,55.97117887086497,49.44642528636412,72.06355593723134,39.674878705837685,45.99648625330741
A12_rv_law_loss,per-asset-mean,0.00679858,0.00027197,0.006735525292150488,0.006637675692717513,0.006418908186504792,0.007017870968757305,0.007182936536534293
A13_mean_path_rmse,per-asset-mean,0.01280262,0.00166521,0.011146698704144323,0.013633921447919353,0.012345007376141545,0.011275782681283833,0.015611677458907722
A14_ks_logreturns,per-asset-mean,0.07802696,0.00014131,0.07821711342478675,0.07810113060818571,0.07788037878321849,0.07784609656947176,0.07809007699721128
A15_skewness_error,per-asset-mean,1.05563668,0.23740355,1.214283730164862,1.309249583428542,0.6306630874803564,1.138251166228975,0.9857358316670509
