step,train_bce
50,0.694345
100,0.693443
150,0.691405
200,0.693294
250,0.692697
300,0.694199
350,0.693196
400,0.695115
450,0.693736
500,0.693359
550,0.692778
600,0.693111
650,0.693028
700,0.692645
750,0.695474
800,0.694654
850,0.693039
900,0.69197
950,0.693034
1000,0.69238
1050,0.693773
1100,0.693184
1150,0.693149
1200,0.694294
1250,0.692853
1300,0.693009
1350,0.695072
1400,0.693596
1450,0.69364
1500,0.691968
1550,0.692195
1600,0.692555
1650,0.693176
1700,0.693576
1750,0.693081
1800,0.693322
1850,0.693755
1900,0.692877
1950,0.693161
2000,0.693083
