metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.00396585869614526,0.004063119942694555,0.003945866513000359,0.003952225176342663,0.004367127763978365,0.00405884
A12_rv_law_loss,1,0.008123356314965267,0.008398893376230477,0.008212377405795243,0.008186893043051846,0.008718312813612851,0.00832797
A12_rv_law_loss,2,0.002704826536276072,0.002951969861299143,0.0026993087711394254,0.0026422145452776086,0.003152631183928714,0.00283019
A12_rv_law_loss,3,0.004119740223001428,0.004530741754779665,0.0039523822593637,0.003841070936882443,0.005505099289351115,0.00438981
A12_rv_law_loss,4,0.005512438209421367,0.005538573986397168,0.005336467838973252,0.005491835742760166,0.005934312588392859,0.00556273
A12_rv_law_loss,5,0.007130106328487713,0.007389447763225011,0.006381400321268618,0.006860739234396064,0.008301548280475165,0.00721265
A12_rv_law_loss,6,0.013044320632870116,0.013300508944250528,0.013156728500734596,0.012834675044605438,0.01390838315056774,0.01324892
A12_rv_law_loss,7,0.01524771077141193,0.015357539383471732,0.014754360568227947,0.014220909109448723,0.015995232745638722,0.01511515
A13_mean_path_rmse,0,0.025678819881857287,0.005859282977987016,0.008558347427684982,0.04167827018983345,0.06119894548771689,0.02859473
A13_mean_path_rmse,1,0.026760369272356536,0.006832579443742181,0.0050437773848524435,0.04782245902607975,0.06663537035415841,0.03061891
A13_mean_path_rmse,2,0.021543813443041456,0.006623735981140145,0.00428837887073073,0.04671263827261963,0.061576574419138,0.02814903
A13_mean_path_rmse,3,0.03517290511398922,0.008665402289083518,0.008337847512507253,0.10567870199715697,0.11323083973507782,0.05421714
A13_mean_path_rmse,4,0.027614204583185607,0.007795366737434437,0.010104587175635522,0.08211504328562481,0.08389708650237605,0.04230526
A13_mean_path_rmse,5,0.033710816413191846,0.011568765200692029,0.014057461093257234,0.0884319882330314,0.10585446500313017,0.0507247
A13_mean_path_rmse,6,0.03354456953628512,0.007380636360633823,0.01502520502241421,0.09114743644754991,0.10770719267636915,0.05096101
A13_mean_path_rmse,7,0.03277099524869985,0.010659020623734363,0.010787629315765225,0.08830837015813552,0.10948067892753428,0.05040134
A14_ks_logreturns,0,0.10115239501312334,0.1038437089895013,0.09776133940288714,0.09744350803805774,0.11915087762467194,0.10387037
A14_ks_logreturns,1,0.11638523211942256,0.11855622539370081,0.11277374507874016,0.11034130987532806,0.13145146407480315,0.1179016
A14_ks_logreturns,2,0.04971754019028868,0.05246524360236221,0.052959932742782156,0.055556409940944795,0.05261646981627288,0.05266312
A14_ks_logreturns,3,0.06745714402887143,0.06893352198162728,0.06937438484251968,0.07281157726377951,0.07111476788057747,0.06993828
A14_ks_logreturns,4,0.0905639968832021,0.09166871719160105,0.08391773293963253,0.08420224327427822,0.10028348507217849,0.09012724
A14_ks_logreturns,5,0.09425750492125987,0.09625932988845143,0.0890286663385827,0.08972584481627299,0.11460896489501313,0.09677606
A14_ks_logreturns,6,0.1624989747375328,0.16507750984251968,0.16033054461942256,0.16039718667979003,0.1759888656496063,0.16485862
A14_ks_logreturns,7,0.20341207349081358,0.19974932332677164,0.1987958292322834,0.2071978551509186,0.20782070209973746,0.20339516
A15_skewness_error,0,0.334340316884617,0.4616994862722892,0.4687822214736773,0.12125276739603073,0.1590535584362806,0.30902567
A15_skewness_error,1,1.2048148149857827,0.4581396653823203,0.5638447995064981,0.11060016001167362,0.07188893250843903,0.48185767
A15_skewness_error,2,0.3737744280345212,0.14233985907312588,0.025566607483704484,0.2806129416119524,0.2793911743398876,0.220337
A15_skewness_error,3,0.0953964246483596,0.07134076362018185,0.11296780290672172,0.31571952761653493,0.21676810585549522,0.16243852
A15_skewness_error,4,0.2739059393589536,0.5569651625051619,0.5790983251368054,1.211249159734134,0.7973611543263002,0.68371595
A15_skewness_error,5,0.8723045598769411,0.2670131053172121,1.375437919281944,1.9843069278635412,1.8636372419409164,1.27253995
A15_skewness_error,6,0.2724336696886335,0.5406879245566206,0.012266922265137925,0.48379218269006274,0.5974511448066175,0.38132637
A15_skewness_error,7,0.07540856399342595,0.04705110807119477,0.010205782739433122,0.3662900480590352,0.030170765465059653,0.10582525
A16_qq_rmse,0,0.00016003186879301397,0.0001638897393216636,0.00015731872919260063,0.00015602676600160817,0.00017944479279407535,0.00016334
A16_qq_rmse,1,0.0002421900924821657,0.00024950773548179856,0.0002413856067896873,0.0002373213068110613,0.00026333658159182583,0.00024675
A16_qq_rmse,2,9.4654872729541e-05,9.965678170216934e-05,9.095143625735862e-05,8.897776040567057e-05,0.00010935588643689361,9.672e-05
A16_qq_rmse,3,9.287684510506004e-05,0.0001013405104620227,8.679381296912786e-05,8.214884488905638e-05,0.00012414470721708402,9.746e-05
A16_qq_rmse,4,0.00016831526190906585,0.00016983579766758386,0.0001563855706310685,0.00015385105140431742,0.00018732318322819746,0.00016714
