step,train_bce
50,0.692404
100,0.692953
150,0.693012
200,0.692435
250,0.694904
300,0.693385
350,0.694114
400,0.693518
450,0.692952
500,0.692696
550,0.692862
600,0.693168
650,0.693364
700,0.692448
750,0.697264
800,0.693165
850,0.693148
900,0.693206
950,0.693171
1000,0.692585
1050,0.693533
1100,0.692244
1150,0.693086
1200,0.693471
1250,0.693124
1300,0.69314
1350,0.692836
1400,0.692523
1450,0.693147
1500,0.693323
1550,0.692518
1600,0.693858
1650,0.694325
1700,0.693094
1750,0.693133
1800,0.693437
1850,0.693146
1900,0.693088
1950,0.692944
2000,0.694889
