step,train_bce
50,0.694198
100,0.693251
150,0.692524
200,0.691617
250,0.693042
300,0.692872
350,0.694807
400,0.694005
450,0.693006
500,0.693008
550,0.692938
600,0.693125
650,0.696638
700,0.693561
750,0.692421
800,0.694692
850,0.693827
900,0.693752
950,0.693098
1000,0.692027
1050,0.692798
1100,0.692086
1150,0.688872
1200,0.692792
1250,0.693357
1300,0.692896
1350,0.69319
1400,0.692859
1450,0.693232
1500,0.692937
1550,0.695298
1600,0.693333
1650,0.69321
1700,0.693044
1750,0.694692
1800,0.691302
1850,0.688301
1900,0.692219
1950,0.69073
2000,0.692618
