step,train_bce
50,0.691369
100,0.693452
150,0.69305
200,0.692821
250,0.692893
300,0.693803
350,0.691945
400,0.693149
450,0.693495
500,0.693132
550,0.692775
600,0.693803
650,0.693012
700,0.693724
750,0.692024
800,0.693403
850,0.692155
900,0.691851
950,0.695176
1000,0.691581
1050,0.693126
1100,0.690656
1150,0.690208
1200,0.688936
1250,0.681028
1300,0.638447
1350,0.503032
1400,0.533298
1450,0.412916
1500,0.455893
1550,0.484354
1600,0.418683
1650,0.429295
1700,0.321962
1750,0.41054
1800,0.287627
1850,0.39533
1900,0.389374
1950,0.396015
2000,0.30824
