step,train_bce
50,0.693361
100,0.694351
150,0.692949
200,0.694485
250,0.691883
300,0.698043
350,0.698364
400,0.693159
450,0.693151
500,0.693716
550,0.693988
600,0.695822
650,0.69324
700,0.693838
750,0.693216
800,0.693132
850,0.691754
900,0.693183
950,0.691261
1000,0.6935
1050,0.692859
1100,0.693221
1150,0.692805
1200,0.69322
1250,0.693233
1300,0.693147
1350,0.692562
1400,0.692734
1450,0.693696
1500,0.693148
1550,0.693546
1600,0.692967
1650,0.697627
1700,0.693096
1750,0.690887
1800,0.693329
1850,0.693726
1900,0.691946
1950,0.693165
2000,0.69257
