step,train_bce
50,0.693071
100,0.693236
150,0.694164
200,0.690637
250,0.696343
300,0.684444
350,0.693477
400,0.693338
450,0.693464
500,0.692288
550,0.695662
600,0.692841
650,0.693551
700,0.693776
750,0.693179
800,0.69477
850,0.692617
900,0.693587
950,0.693026
1000,0.692684
1050,0.693224
1100,0.693276
1150,0.693304
1200,0.692577
1250,0.693471
1300,0.692656
1350,0.693066
1400,0.693544
1450,0.693889
1500,0.693498
1550,0.691996
1600,0.693434
1650,0.693089
1700,0.692771
1750,0.692813
1800,0.693788
1850,0.692492
1900,0.693151
1950,0.693832
2000,0.692799
