step,train_bce
50,0.693104
100,0.692279
150,0.692972
200,0.69325
250,0.693645
300,0.693854
350,0.69319
400,0.691059
450,0.694102
500,0.693719
550,0.694781
600,0.693587
650,0.692008
700,0.692684
750,0.693838
800,0.694193
850,0.693414
900,0.692746
950,0.693102
1000,0.693235
1050,0.693451
1100,0.693158
1150,0.69361
1200,0.693313
1250,0.693284
1300,0.691901
1350,0.693687
1400,0.692017
1450,0.689649
1500,0.688651
1550,0.687876
1600,0.691024
1650,0.693764
1700,0.695057
1750,0.6955
1800,0.691052
1850,0.682171
1900,0.67699
1950,0.707138
2000,0.661029
