step,train_bce
50,0.686669
100,0.689117
150,0.700303
200,0.694809
250,0.692975
300,0.693706
350,0.698012
400,0.694232
450,0.689606
500,0.693951
550,0.69326
600,0.693525
650,0.693241
700,0.693214
750,0.693152
800,0.692712
850,0.693256
900,0.694057
950,0.692953
1000,0.693042
1050,0.69301
1100,0.692437
1150,0.693216
1200,0.69288
1250,0.692447
1300,0.692561
1350,0.694082
1400,0.693042
1450,0.693035
1500,0.692974
1550,0.693225
1600,0.693094
1650,0.693341
1700,0.693168
1750,0.693358
1800,0.692989
1850,0.692708
1900,0.692941
1950,0.691056
2000,0.692457
