step,train_bce
50,0.701376
100,0.693467
150,0.693094
200,0.692269
250,0.692824
300,0.692243
350,0.692327
400,0.693
450,0.696476
500,0.691689
550,0.693383
600,0.693148
650,0.690837
700,0.692006
750,0.693184
800,0.690796
850,0.693937
900,0.693113
950,0.693029
1000,0.69378
1050,0.692429
1100,0.693228
1150,0.692397
1200,0.695298
1250,0.693035
1300,0.692971
1350,0.693079
1400,0.693297
1450,0.693274
1500,0.692948
1550,0.693207
1600,0.693284
1650,0.693184
1700,0.693132
1750,0.693378
1800,0.692945
1850,0.693277
1900,0.693125
1950,0.693134
2000,0.692915
