step,train_bce
50,0.70378
100,0.692578
150,0.693743
200,0.693182
250,0.692724
300,0.693692
350,0.692012
400,0.694223
450,0.693893
500,0.693014
550,0.693026
600,0.693163
650,0.692757
700,0.694079
750,0.69213
800,0.693818
850,0.693882
900,0.693073
950,0.694081
1000,0.692961
1050,0.693147
1100,0.693314
1150,0.692299
1200,0.69251
1250,0.69259
1300,0.693166
1350,0.693727
1400,0.693386
1450,0.692737
1500,0.690912
1550,0.693628
1600,0.692551
1650,0.693395
1700,0.693493
1750,0.691698
1800,0.693185
1850,0.695513
1900,0.69333
1950,0.693104
2000,0.693425
