step,train_bce
50,0.690825
100,0.694722
150,0.69428
200,0.693076
250,0.693053
300,0.691726
350,0.69447
400,0.693073
450,0.694404
500,0.69248
550,0.693695
600,0.693231
650,0.697233
700,0.693557
750,0.692408
800,0.690557
850,0.693718
900,0.693872
950,0.693459
1000,0.68772
1050,0.693983
1100,0.693034
1150,0.681663
1200,0.470162
1250,0.477765
1300,0.389314
1350,0.313756
1400,0.412617
1450,0.308287
1500,0.293528
1550,0.243997
1600,0.249058
1650,0.070194
1700,0.188228
1750,0.082335
1800,0.035454
1850,0.189599
1900,0.100219
1950,0.074352
2000,0.081769
