step,train_bce
50,0.693156
100,0.693212
150,0.69015
200,0.692536
250,0.692097
300,0.695316
350,0.695213
400,0.693012
450,0.692605
500,0.69301
550,0.691381
600,0.69306
650,0.692304
700,0.693483
750,0.697518
800,0.692414
850,0.693521
900,0.694188
950,0.676169
1000,0.625231
1050,0.61165
1100,0.339367
1150,0.269088
1200,0.310968
1250,0.113792
1300,0.071931
1350,0.125257
1400,0.079597
1450,0.042687
1500,0.066607
1550,0.076676
1600,0.062078
1650,0.087552
1700,0.018516
1750,0.064458
1800,0.041048
1850,0.021601
1900,0.044571
1950,0.055305
2000,0.058262
