stage,epoch,loss,recons_loss.time,recons_loss.LF.time,recons_loss.HF.time,recons_loss.LF.timefreq,recons_loss.HF.timefreq,commit_loss.LF,commit_loss.HF,perplexity.LF,perplexity.HF,perceptual
stage1,0,2.1637600949034095,0.2645936008775607,0.1907039270736277,0.07388967659790069,1.3250364202540368,0.10314134234795347,0.1542168838204816,0.3167718308977783,8.698908001184464,20.634768575429916,0.0
stage1,1,0.47271187463775277,0.08005710388533771,0.0263271661096951,0.053729937761090696,0.19934010517317802,0.026537285768426955,0.05590942892013118,0.11086794862058014,12.27636070549488,24.12680158019066,0.0
stage1,2,0.38477618899196386,0.0677029300131835,0.022176884289365262,0.04552604537457228,0.16859031980857253,0.021015021862694994,0.042763716890476644,0.08470420050434768,12.28223791718483,25.752766460180283,0.0
stage1,3,0.3371944408863783,0.057190931227523834,0.018779532896587625,0.03841139865107834,0.14545784424990416,0.017132606633822434,0.038578966923523694,0.07883408945053816,12.298698887228966,26.349859327077866,0.0
stage1,4,0.3216181534808129,0.050890891696326435,0.019439065814367495,0.03145182566368021,0.14851000148337334,0.014155586904962547,0.04111431667115539,0.06694735697237775,12.0948047041893,26.59863319993019,0.0
stage1,5,0.2598349917680025,0.04117831529583782,0.015123049779504072,0.026055265276227146,0.11690828145947307,0.011581733546336181,0.04097502469085157,0.04919163841987029,12.688820645213127,26.383480459451675,0.0
stage1,6,0.20802003447897732,0.03392386232735589,0.011554498050827533,0.022369364160113037,0.09068438754184172,0.009399213842698373,0.037498891178984195,0.03651367884594947,12.808859795331955,26.437252908945084,0.0
stage1,7,0.17750943452119827,0.029795155074680224,0.01001813273614971,0.019777022331254557,0.07815283263335004,0.007723323520622216,0.032241662847809494,0.029596462671179324,12.734765127301216,26.898676961660385,0.0
stage1,8,0.16543858032673597,0.028025943436659873,0.009939270930772182,0.018086672411300242,0.07622698281193152,0.006434723720303737,0.029744235274847597,0.025006695854244754,12.804739132523537,27.016642212867737,0.0
stage1,9,0.15573308838065714,0.026456069987034425,0.009672409352788236,0.016783660772489384,0.07323600712697953,0.005476762016769499,0.028630604705540463,0.021933646290563047,13.110732316970825,27.266282081604004,0.0
stage1,10,0.1366950182709843,0.02352435575448908,0.008073311419138918,0.015451044499059208,0.06243034463841468,0.004736790848255623,0.02691825566580519,0.01908527090563439,13.620469003915787,27.28594744205475,0.0
stage1,11,0.13270207424648106,0.023141782876336947,0.00820454733184306,0.01493723553721793,0.06273131282068789,0.004302829023799859,0.02534426940837875,0.017181879680720158,13.85879310965538,27.17919448018074,0.0
stage1,12,0.14599792670924217,0.02456879263627343,0.010386779344116803,0.014182013386744075,0.07699773251079023,0.0038341216022672597,0.02501751884119585,0.015579761500703171,14.042105957865715,26.783704102039337,0.0
stage1,13,0.1240553802344948,0.02156664477661252,0.007926879472506698,0.013639765398693271,0.0606683503719978,0.003555599512765184,0.024160517699783668,0.014104268018854782,14.487850695848465,26.389640629291534,0.0
stage1,14,0.11092360957991332,0.020112772152060643,0.006705873231112491,0.013406898870016448,0.05222135368967429,0.003349851271195803,0.02244551293551922,0.012794119800673798,14.730065435171127,26.193671852350235,0.0
stage1,15,0.11501943413168192,0.020377281471155584,0.0077024712554703,0.01267481010290794,0.058750411990331486,0.0030219019899959676,0.02140854630852118,0.011461292742751539,14.821911334991455,26.097128570079803,0.0
stage1,16,0.12302992155309767,0.021036547812400386,0.00881515424407553,0.012221393641084433,0.06683574116323143,0.002778453734208597,0.022299391421256587,0.010079787025460973,14.80072270333767,26.016950458288193,0.0
