stage,epoch,loss,prior_loss
stage2,0,4.9519310891628265,4.9519310891628265
stage2,1,2.705181058496237,2.705181058496237
stage2,2,2.5063254684209824,2.5063254684209824
stage2,3,2.258671022951603,2.258671022951603
stage2,4,2.025640517473221,2.025640517473221
stage2,5,1.9834888949990273,1.9834888949990273
stage2,6,2.03559460490942,2.03559460490942
stage2,7,2.0003906823694706,2.0003906823694706
stage2,8,1.9841667339205742,1.9841667339205742
stage2,9,1.849839087575674,1.849839087575674
stage2,10,1.844623852521181,1.844623852521181
stage2,11,1.5288228392601013,1.5288228392601013
stage2,12,1.6416586823761463,1.6416586823761463
stage2,13,1.7573801428079605,1.7573801428079605
stage2,14,1.5071590915322304,1.5071590915322304
stage2,15,1.2552204187959433,1.2552204187959433
stage2,16,1.2916610725224018,1.2916610725224018
stage2,17,1.4129826724529266,1.4129826724529266
stage2,18,1.5310963038355112,1.5310963038355112
stage2,19,1.2112010801211,1.2112010801211
stage2,20,1.4888566136360168,1.4888566136360168
stage2,21,1.2291469555348158,1.2291469555348158
stage2,22,1.2883321307599545,1.2883321307599545
stage2,23,1.256593226455152,1.256593226455152
stage2,24,1.0637253932654858,1.0637253932654858
stage2,25,1.4352669026702642,1.4352669026702642
stage2,26,1.1478105974383652,1.1478105974383652
stage2,27,1.287785418331623,1.287785418331623
stage2,28,0.9862962188199162,0.9862962188199162
stage2,29,0.9908617553301156,0.9908617553301156
stage2,30,0.9647985841147602,0.9647985841147602
stage2,31,1.0931121732573956,1.0931121732573956
stage2,32,0.9801233897451311,0.9801233897451311
stage2,33,1.163266524206847,1.163266524206847
stage2,34,1.016410895390436,1.016410895390436
stage2,35,0.8958408136386424,0.8958408136386424
stage2,36,1.1949748825281858,1.1949748825281858
stage2,37,0.7188723131548613,0.7188723131548613
stage2,38,1.0403070342727005,1.0403070342727005
stage2,39,0.9384868093766272,0.9384868093766272
stage2,40,0.9593462198972702,0.9593462198972702
stage2,41,0.9213440836174414,0.9213440836174414
stage2,42,1.0528005053056404,1.0528005053056404
stage2,43,0.9050481672165915,0.9050481672165915
stage2,44,0.9942634974140674,0.9942634974140674
stage2,45,0.8912745703710243,0.8912745703710243
stage2,46,0.8716665293322876,0.8716665293322876
stage2,47,1.0679283728823066,1.0679283728823066
stage2,48,0.9951593867735937,0.9951593867735937
stage2,49,0.8816524369176477,0.8816524369176477
stage2,50,0.7961498337099329,0.7961498337099329
stage2,51,0.7713827453553677,0.7713827453553677
stage2,52,0.9600959726376459,0.9600959726376459
stage2,53,0.794184444588609,0.794184444588609
stage2,54,0.6918906499631703,0.6918906499631703
stage2,55,1.0195629382506013,1.0195629382506013
stage2,56,0.9373448906699196,0.9373448906699196
stage2,57,0.9301967518404126,0.9301967518404126
stage2,58,0.6057488025398925,0.6057488025398925
stage2,59,0.8648310110438615,0.8648310110438615
stage2,60,1.0019314864184707,1.0019314864184707
stage2,61,0.9420633481349796,0.9420633481349796
stage2,62,0.7895152429118752,0.7895152429118752
stage2,63,0.8464772126171738,0.8464772126171738
stage2,64,0.6395995310740545,0.6395995310740545
stage2,65,1.0005366494879127,1.0005366494879127
stage2,66,0.588693191180937,0.588693191180937
stage2,67,0.925874329986982,0.925874329986982
stage2,68,0.6357743678381667,0.6357743678381667
stage2,69,0.907567986054346,0.907567986054346
stage2,70,0.9952509622089565,0.9952509622089565
stage2,71,1.0128689470002428,1.0128689470002428
stage2,72,0.9107254012487829,0.9107254012487829
stage2,73,0.9394273201469332,0.9394273201469332
stage2,74,0.7604050770169124,0.7604050770169124
stage2,75,1.1652312783990055,1.1652312783990055
stage2,76,1.4145831023342907,1.4145831023342907
stage2,77,1.1339801838621497,1.1339801838621497
stage2,78,0.9828897449187934,0.9828897449187934
stage2,79,1.0069901298265904,1.0069901298265904
stage2,80,0.7913526962511241,0.7913526962511241
stage2,81,0.8876553390873596,0.8876553390873596
stage2,82,1.0927731548435986,1.0927731548435986
stage2,83,0.9595716347685084,0.9595716347685084
stage2,84,0.8724003946408629,0.8724003946408629
stage2,85,0.8405470501165837,0.8405470501165837
stage2,86,1.0519879290368408,1.0519879290368408
stage2,87,0.944518992328085,0.944518992328085
stage2,88,0.870984269073233,0.870984269073233
stage2,89,0.8331720900023356,0.8331720900023356
stage2,90,0.7997785089537501,0.7997785089537501
stage2,91,0.8689421728486195,0.8689421728486195
stage2,92,1.069392086355947,1.069392086355947
stage2,93,0.9480330810183659,0.9480330810183659
stage2,94,0.7965190592221916,0.7965190592221916
stage2,95,0.9053075133124366,0.9053075133124366
stage2,96,1.0342059404356405,1.0342059404356405
stage2,97,0.6808923446806148,0.6808923446806148
stage2,98,0.7901741659734398,0.7901741659734398
stage2,99,0.9682132678572088,0.9682132678572088
stage2,100,0.7429498459678143,0.7429498459678143
stage2,101,0.6791590515058488,0.6791590515058488
stage2,102,0.900869415840134,0.900869415840134
stage2,103,0.922250920557417,0.922250920557417
stage2,104,0.8616638651583344,0.8616638651583344
stage2,105,0.8544235336594284,0.8544235336594284
stage2,106,0.7171697872690856,0.7171697872690856
stage2,107,1.0856201126007363,1.0856201126007363
stage2,108,0.8309987077955157,0.8309987077955157
stage2,109,0.6650042121764272,0.6650042121764272
stage2,110,1.205305790528655,1.205305790528655
stage2,111,0.7790963971056044,0.7790963971056044
stage2,112,1.0684420089237392,1.0684420089237392
stage2,113,0.8629803406074643,0.8629803406074643
stage2,114,0.9904589246725664,0.9904589246725664
stage2,115,0.840543354046531,0.840543354046531
stage2,116,0.938616931438446,0.938616931438446
stage2,117,1.0009491223609075,1.0009491223609075
stage2,118,0.9360257791122422,0.9360257791122422
stage2,119,0.7498393399873748,0.7498393399873748
stage2,120,1.069623053772375,1.069623053772375
stage2,121,0.9419583696871996,0.9419583696871996
stage2,122,0.826743669109419,0.826743669109419
stage2,123,0.7685934313340113,0.7685934313340113
stage2,124,0.8992784427246079,0.8992784427246079
stage2,125,0.7556495199678466,0.7556495199678466
stage2,126,0.9962597367120907,0.9962597367120907
stage2,127,1.2774509070441127,1.2774509070441127
stage2,128,1.0527899344451725,1.0527899344451725
stage2,129,1.2020977516658604,1.2020977516658604
stage2,130,0.811977656558156,0.811977656558156
stage2,131,0.8149563269689679,0.8149563269689679
stage2,132,0.9348060399061069,0.9348060399061069
stage2,133,0.9436830594204366,0.9436830594204366
stage2,134,1.0318411155603826,1.0318411155603826
stage2,135,0.7553746240446344,0.7553746240446344
stage2,136,1.0382217320147902,1.0382217320147902
stage2,137,0.8237584646558389,0.8237584646558389
stage2,138,0.8479222938185558,0.8479222938185558
stage2,139,0.7691574692726135,0.7691574692726135
stage2,140,0.9419903643429279,0.9419903643429279
stage2,141,1.066819678293541,1.066819678293541
stage2,142,0.9665571406949311,0.9665571406949311
stage2,143,1.151535750599578,1.151535750599578
stage2,144,1.1145763397216797,1.1145763397216797
stage2,145,0.9606908952118829,0.9606908952118829
stage2,146,0.9075214979238808,0.9075214979238808
stage2,147,1.0328853441169485,1.0328853441169485
stage2,148,0.920897682197392,0.920897682197392
stage2,149,0.9841987669933587,0.9841987669933587
stage2,150,0.9474542089737952,0.9474542089737952
stage2,151,0.8823611477855593,0.8823611477855593
stage2,152,1.0071914995787665,1.0071914995787665
stage2,153,1.0295628882013261,1.0295628882013261
stage2,154,1.2208410841412842,1.2208410841412842
stage2,155,1.013697897666134,1.013697897666134
stage2,156,0.8780920229619369,0.8780920229619369
stage2,157,0.7541465436806902,0.7541465436806902
stage2,158,0.8465704378904775,0.8465704378904775
stage2,159,0.7994063490768895,0.7994063490768895
stage2,160,1.133774096146226,1.133774096146226
stage2,161,0.761330368812196,0.761330368812196
stage2,162,0.789593395893462,0.789593395893462
stage2,163,0.7313216463662684,0.7313216463662684
stage2,164,0.8576353889657184,0.8576353889657184
stage2,165,0.9044331499608234,0.9044331499608234
stage2,166,1.0590747115202248,1.0590747115202248
stage2,167,1.0611475008772686,1.0611475008772686
stage2,168,0.9133734866045415,0.9133734866045415
stage2,169,1.1458041409496218,1.1458041409496218
stage2,170,0.8428644558880478,0.8428644558880478
stage2,171,0.8579470436088741,0.8579470436088741
stage2,172,0.7091561197303236,0.7091561197303236
stage2,173,0.6666648843092844,0.6666648843092844
stage2,174,0.7757821077248082,0.7757821077248082
stage2,175,1.1912247037980705,1.1912247037980705
stage2,176,0.981417850125581,0.981417850125581
stage2,177,0.5653372454689816,0.5653372454689816
stage2,178,1.040407920605503,1.040407920605503
stage2,179,0.9848648889455944,0.9848648889455944
stage2,180,0.7834255000343546,0.7834255000343546
stage2,181,0.6763275074772537,0.6763275074772537
stage2,182,0.8458969775820151,0.8458969775820151
stage2,183,1.0570844961330295,1.0570844961330295
stage2,184,0.7867485067108646,0.7867485067108646
stage2,185,0.9449575862381607,0.9449575862381607
stage2,186,0.8676056343829259,0.8676056343829259
