stage,epoch,loss,recons_loss.time,recons_loss.LF.time,recons_loss.HF.time,recons_loss.LF.timefreq,recons_loss.HF.timefreq,commit_loss.LF,commit_loss.HF,perplexity.LF,perplexity.HF,perceptual
stage1,69,0.05634603992803022,0.013556886377045885,0.0042557955621305155,0.009301090787630528,0.03054534809780307,0.001093676726668491,0.006245348398806527,0.004904780333163217,21.004726320505142,26.503266096115112,0.0
stage1,70,0.05174516252009198,0.013167288998374715,0.00368826082922169,0.009479028100031428,0.026374041190138087,0.0011048826108890353,0.006215262816112954,0.004883686975517776,20.895938366651535,26.530114829540253,0.0
stage1,71,0.048601677699480206,0.012630313416593708,0.0032948480838967953,0.009335465336334892,0.023782358010066673,0.0010843538439075928,0.006252006016438827,0.004852646765357349,20.86316055059433,26.526789754629135,0.0
stage1,72,0.04485043094609864,0.0121841592626879,0.0028050569990227814,0.009379102237289771,0.02054442383814603,0.001082321426110866,0.006189272098708898,0.00485025441594189,20.812657594680786,26.55380943417549,0.0
stage1,73,0.053743840428069234,0.013359056378249079,0.004012885909105535,0.00934617048187647,0.02831086872902233,0.0010696559738789801,0.0061779239840689115,0.004826335163670592,20.88692519068718,26.5549119412899,0.0
stage1,74,0.05762167420471087,0.01404513162560761,0.004401432499435032,0.009643699115258642,0.031224400576320477,0.0011636362632998498,0.006336742240819149,0.004851763907936402,20.934635132551193,26.564421713352203,0.0
stage1,75,0.05555662632104941,0.013602209859527647,0.004263892287781346,0.009338317569927312,0.029936463935882784,0.001076382122846553,0.006161990175314713,0.004779580689501017,20.80119225382805,26.57866197824478,0.0
stage1,76,0.0537509307032451,0.013081324184895493,0.004047203557092871,0.00903412071056664,0.028713462539599277,0.0010135312359125237,0.006184284975461196,0.004758327952004038,20.71746551990509,26.61756205558777,0.0
stage1,77,0.04645560556673445,0.012225973026943393,0.0030577401048503816,0.00916823286388535,0.022169167306856252,0.0010355307877034647,0.006264573443331756,0.004760361087392084,20.684999734163284,26.626636564731598,0.0
stage1,78,0.05074037704616785,0.012874821069999598,0.0036351869039208395,0.00923963422246743,0.025895382481394336,0.0010540376424614806,0.006154560142022092,0.004761575924931094,20.6555657684803,26.65559685230255,0.0
stage1,79,0.047858749428996816,0.01224959130922798,0.003297463949820667,0.008952127420343459,0.023664154941798188,0.0009992255545512307,0.006222803145647049,0.004722973877505865,20.78107824921608,26.716957479715347,0.0
stage1,80,0.052342719631269574,0.012994861448532902,0.003850573546515079,0.009144287905655801,0.02739926741924137,0.0010156560383620672,0.0062085677636787295,0.004724366976006422,20.756175011396408,26.70175912976265,0.0
stage1,81,0.05142931189038791,0.012777045951224864,0.003742844441148918,0.009034201473696157,0.0267648896551691,0.0009906043487717398,0.006210613668372389,0.004686158281401731,20.80707785487175,26.702949106693268,0.0
stage1,82,0.05839514362742193,0.01383837360481266,0.004663720483222278,0.009174653110676445,0.03263676696224138,0.0010416991708552814,0.006176652139401995,0.004701651545474306,20.779860883951187,26.702430218458176,0.0
stage1,83,0.04235786123899743,0.01162623027630616,0.0025568370874680113,0.009069393257959746,0.01896466583275469,0.0010091648800880648,0.006075063778553158,0.004682736624090467,20.83773335814476,26.73941120505333,0.0
stage1,84,0.04599561748909764,0.012022238661302254,0.0030688157385156956,0.008953422875492834,0.022228045301744714,0.0009981894263546565,0.006072480478906073,0.004674663898185827,20.875306129455566,26.77204903960228,0.0
stage1,85,0.04933757579419762,0.012479829558287747,0.003483729698928073,0.008996099859359674,0.02512503597245086,0.0010020483396147029,0.00607098843465792,0.004659673293645028,20.820604503154755,26.747984409332275,0.0
stage1,86,0.04709493980044499,0.01212171555380337,0.0032329198611478205,0.008888795680832118,0.023315075275604613,0.0009826486984820804,0.006024164802511223,0.004651335715607274,20.85456371307373,26.783946067094803,0.0
stage1,87,0.045834927062969655,0.012181187703390606,0.0030492032374240807,0.009131984450505115,0.0220323369212565,0.0010100526578753488,0.005977862332656514,0.004633487660612445,20.8543319106102,26.768463224172592,0.0
stage1,88,0.04947288508992642,0.012623114162124693,0.0035152023992850445,0.009107911784667522,0.025113754425547086,0.0010197253059232025,0.006074247605283745,0.004642043677449692,20.70623090863228,26.750406324863434,0.0
stage1,89,0.05917685411986895,0.01382809760980308,0.004849027438467601,0.008979070233181119,0.033826565646450035,0.0009817543177632615,0.005979763584036846,0.004560673383821268,20.7959004342556,26.72688063979149,0.0
stage1,90,0.05312991427490488,0.012886640368378721,0.004009245603810996,0.008877394793671556,0.028558364108903334,0.0009674068705862737,0.006157103387522511,0.004560399356705602,20.67713063955307,26.7405623793602,0.0
stage1,91,0.04628503246931359,0.012132075949921273,0.003156187834974844,0.00897588804946281,0.02269117241667118,0.0009761685441844747,0.005936997891694773,0.004548617915133946,20.76053673028946,26.719229608774185,0.0
stage1,92,0.049749987898394465,0.012588771685841493,0.0036210079942975426,0.008967763744294643,0.025758413670700975,0.0009752415890034172,0.005894325448025484,0.004533235085546039,20.768844813108444,26.737794131040573,0.0
stage1,93,0.04528491586097516,0.012010912076220848,0.0030031469595996896,0.009007765125716105,0.0218363400636008,0.000979761404778401,0.005950169441348407,0.004507732803176623,20.670967429876328,26.696638524532318,0.0
stage1,94,0.05056633209460415,0.012501879842602648,0.003795473262471205,0.00870640660286881,0.026830892922589555,0.0009338404115624144,0.005809036098071374,0.004490682520554401,20.70508122444153,26.714937537908554,0.0
stage1,95,0.04841458675218746,0.012377564213238657,0.0034713022050709696,0.008906261995434761,0.024736134459089953,0.0009611368350306293,0.0058383572031743824,0.004501394010731019,20.605890810489655,26.69145855307579,0.0
stage1,96,0.058068267710041255,0.01359820319339633,0.004711650755780283,0.008886552386684343,0.03293416557426099,0.0009541955141685321,0.006089892180170864,0.004491811610932928,20.78483647108078,26.679129153490067,0.0
stage1,97,0.0455867467680946,0.01183309213956818,0.0030795729016972473,0.00875351918512024,0.022366954770404845,0.0009221218679158483,0.006017718602379318,0.0044468592896009795,20.801214545965195,26.726053923368454,0.0
stage1,98,0.04659964138409123,0.011969568906351924,0.003266596580033365,0.008702972321771085,0.023433134221704677,0.0009141813361566165,0.0058476943740970455,0.004435062401171308,20.716684639453888,26.697878271341324,0.0
stage1,99,0.04283667201525532,0.011517527236719616,0.00276754770129628,0.008749979577260092,0.02008779656898696,0.0009256922112399479,0.005900807504076511,0.004404848688864149,20.679343342781067,26.66624277830124,0.0
stage1,100,0.042951831535901874,0.01145498659752775,0.0027937562563238316,0.008661230342113413,0.02029434501309879,0.0009022615959111135,0.0058922621319652535,0.004407976084621623,20.739889293909073,26.656176060438156,0.0
stage1,101,0.0408889532845933,0.01124959955632221,0.002516479988116771,0.008733119568205439,0.018511678747017868,0.0009271105473089847,0.005819965990667697,0.004380598729767371,20.67570275068283,26.59505158662796,0.0
stage1,102,0.046694975753780454,0.011944587371544912,0.0033046370945157832,0.008639950276119635,0.02360012115968857,0.0009095539471672964,0.00584940492262831,0.00439130853919778,20.65201771259308,26.590979754924774,0.0
stage1,103,0.04451222115312703,0.011592513212235644,0.003016745997229009,0.00857576726411935,0.02187330745800864,0.0008997099512271234,0.005775157333118841,0.00437153349048458,20.62662199139595,26.609403133392334,0.0
stage1,104,0.05230022268369794,0.01274142305192072,0.003996382743935101,0.008745040322537534,0.028230471099959686,0.0009326559247710975,0.006012189936882351,0.0043834827447426505,20.595615804195404,26.567959785461426,0.0
stage1,105,0.04785076208645478,0.012070124852471054,0.00348600692814216,0.008584117880673148,0.02479549855343066,0.0008863387683959445,0.0057615849655121565,0.0043372151121729985,20.553678274154663,26.566285252571106,0.0
stage1,106,0.04418051181710325,0.011478396103484556,0.003006935407029232,0.008471460765576921,0.02166304652200779,0.0008700027428858448,0.0058439172426005825,0.0043251494789728895,20.579338788986206,26.54715159535408,0.0
stage1,107,0.047771407262189314,0.012146367720561102,0.0034480147369322367,0.008698352961800992,0.024511139330570586,0.0009064425794349518,0.005890878346690442,0.004316579201258719,20.631691575050354,26.52837112545967,0.0
stage1,108,0.04611345523153432,0.011804432710050605,0.0032645918345224345,0.008539840811863542,0.023373662028461695,0.0008735324799999944,0.0057628635768196546,0.00429896386776818,20.62012168765068,26.48731642961502,0.0
stage1,109,0.04683957505039871,0.011798550636740401,0.0033661722254691995,0.008432378323050216,0.024001722820685245,0.0008549204012524569,0.005913836750551127,0.0042705445739557035,20.541683226823807,26.4963476061821,0.0
stage1,110,0.041060017625568435,0.01098194571386557,0.0026382441874375218,0.008343701527337544,0.019272660530987196,0.0008354740475624567,0.005702310139895417,0.004267626929504331,20.65704420208931,26.45093935728073,0.0
stage1,111,0.04357258172240108,0.01130953201209195,0.0029413629508781014,0.008368169030291028,0.02122477476950735,0.0008356263688256149,0.005896028349525295,0.004306620241550263,20.64780181646347,26.44909569621086,0.0
stage1,112,0.04623348530731164,0.011705152079230174,0.0032999898267007666,0.008405162181588821,0.023503855656599626,0.0008458092743239831,0.005887923151021823,0.00429074524436146,20.664026767015457,26.45829486846924,0.0
stage1,113,0.04327206514426507,0.011473881429992616,0.0028784236128558405,0.008595457853516564,0.02088679223379586,0.0008701451888555312,0.005753442746936344,0.0042878039384959266,20.74919033050537,26.39691686630249,0.0
stage1,114,0.04500755917979404,0.011579368248931132,0.0031694875106040854,0.008409880771068856,0.022615952417254448,0.0008338340931004495,0.005755180121923331,0.004223224510496948,20.67157918214798,26.351581007242203,0.0
stage1,115,0.044145238236524165,0.011410603518015705,0.003030257165846706,0.008380346422200091,0.02174530626507476,0.0008319685484821093,0.0059265721720294096,0.004230787839333061,20.597563803195953,26.365215092897415,0.0
stage1,116,0.03993381792679429,0.010877431559492834,0.0024996500224006013,0.008377781574381515,0.018330222090298776,0.0008322726434926153,0.005664556265401188,0.004229334983392619,20.615807235240936,26.30144438147545,0.0
stage1,117,0.044150454545160756,0.011498581909108907,0.003046410017304879,0.008452171896351501,0.021836356027051806,0.0008634789601273951,0.0057495477885822766,0.00420248978480231,20.74202847480774,26.267538875341415,0.0
stage1,118,0.045437946275342256,0.011731307458830997,0.00319097585088457,0.008540331575204618,0.022801437677117065,0.0008680692235429888,0.005837697426613886,0.004199434843030758,20.713138967752457,26.218927711248398,0.0
stage1,119,0.041407727607293054,0.010921646942733787,0.0027141972877871012,0.0082074497040594,0.019713200177648105,0.0008011504723981488,0.005797492849524133,0.004174237335973885,20.722548723220825,26.18812894821167,0.0
stage1,120,0.04290367686189711,0.011250170340645127,0.0029271458279254148,0.008323024565470405,0.021050166367786005,0.0008097481504591997,0.005614378402242437,0.004179213883617194,20.67904171347618,26.191276609897614,0.0
stage1,121,0.044237205176614225,0.011452862643636763,0.0030822112667010515,0.00837065142695792,0.022066484416427556,0.0008059464762482094,0.005760705935244914,0.004151205779635347,20.77609071135521,26.15036305785179,0.0
stage1,122,0.03973716116161086,0.010800963587826118,0.0024881469271349488,0.008312816644320264,0.01820851784577826,0.0008050618007473531,0.005767138645751402,0.004155479255132377,20.70631355047226,26.122709542512894,0.0
stage1,123,0.0424061871599406,0.011106746445875615,0.0028589673011083505,0.00824777911475394,0.020607037396985106,0.0007990479434738518,0.00575947394099785,0.004133881324378308,20.747882038354874,26.074323922395706,0.0
stage1,124,0.045925886515760794,0.011703290583682247,0.0032831596390678897,0.008420130907325074,0.023368850561382715,0.0008180807490134612,0.005876698269275948,0.004158966243267059,20.824292302131653,26.042064905166626,0.0
stage1,125,0.03809883669600822,0.01041137297579553,0.0022950711554585723,0.008116301833069883,0.016993990633636713,0.0007753937898087315,0.0057914977660402656,0.004126581574382726,20.694631844758987,26.0344600379467,0.0
stage1,126,0.03953386939247139,0.010716817894717678,0.00246801793036866,0.008248799967986997,0.018104726921592373,0.0007920831812953111,0.005786964742583223,0.0041332767432322726,20.709317415952682,26.039581060409546,0.0
stage1,127,0.04148898008861579,0.010964095170493238,0.0027651387126752525,0.008198956420528702,0.019990037981187925,0.0007784732852087473,0.005623162003757898,0.0041332120417791884,20.68702083826065,26.002332091331482,0.0
stage1,128,0.03988243892672472,0.010662818429409526,0.0025427068403587327,0.0081201115535805,0.01861817025928758,0.0007770039383103722,0.00569273760629585,0.004131708665227052,20.7971348464489,26.027624428272247,0.0
stage1,129,0.04558130583609454,0.01152541398187168,0.0032769213103165384,0.008248492653365247,0.023348011673078872,0.0007930911442599609,0.005794147786218673,0.004120641551708104,20.83640494942665,25.997367948293686,0.0
stage1,130,0.036508241115370765,0.010238296817988157,0.00208080655647791,0.008157490279700141,0.01561030725861201,0.0007802921900292858,0.005761492509918753,0.004117852251511067,20.772978723049164,25.971758395433426,0.0
stage1,131,0.038868175353854895,0.010622314774082042,0.002392748144302459,0.008229566665249877,0.017573114651895594,0.0007915731075627264,0.0057499013128108345,0.00413127150022774,20.65370672941208,25.97965881228447,0.0
stage1,132,0.03790889176889323,0.010547859070356935,0.002264548375933373,0.008283310700790025,0.016751412236772012,0.0007928097984404303,0.005707660122425295,0.004109150428121211,20.714504688978195,25.98163813352585,0.0
stage1,133,0.03818411647807807,0.010538206872297451,0.0023361535731964977,0.0082020533081959,0.01723033907910576,0.0007727929541943013,0.005561077588936314,0.004081700160895707,20.75606942176819,25.943884074687958,0.0
stage1,134,0.041205252142390236,0.010810392734128982,0.0027276618902760674,0.008082730848400388,0.01974231108033564,0.000769212750128645,0.005772674943727907,0.004110660665901378,20.684954673051834,25.99604234099388,0.0
stage1,135,0.03859151600045152,0.010465925908647478,0.0023982868069651886,0.008067639180808328,0.017623681662371382,0.0007557258086308138,0.005656892302795313,0.004089290214324137,20.733004331588745,25.967220336198807,0.0
stage1,136,0.03873472960549407,0.010478525800863281,0.0024372777797907474,0.008041248031076975,0.017863309731183108,0.0007498558788938681,0.005560721263464075,0.004082316925632767,20.698395878076553,25.92636263370514,0.0
stage1,137,0.037217387929558754,0.010303696632036008,0.0022000413582645706,0.008103655243758112,0.016300242321449332,0.0007625924354215385,0.005757483988418244,0.004093372761417413,20.815393686294556,25.92918911576271,0.0
