stage,epoch,loss,prior_loss
stage2,0,5.424766421318054,5.424766421318054
stage2,1,2.5366930440068245,2.5366930440068245
stage2,2,2.5496148578822613,2.5496148578822613
stage2,3,2.356560956686735,2.356560956686735
stage2,4,2.2694613598287106,2.2694613598287106
stage2,5,1.9011391177773476,1.9011391177773476
stage2,6,1.6304543539881706,1.6304543539881706
stage2,7,1.747803084552288,1.747803084552288
stage2,8,1.557262061163783,1.557262061163783
stage2,9,1.5400533564388752,1.5400533564388752
stage2,10,1.5868356432765722,1.5868356432765722
stage2,11,1.525175677612424,1.525175677612424
stage2,12,1.5526408310979605,1.5526408310979605
stage2,13,1.2561215087771416,1.2561215087771416
stage2,14,1.4002278838306665,1.4002278838306665
stage2,15,1.2876257011666894,1.2876257011666894
stage2,16,1.3032861035317183,1.3032861035317183
stage2,17,1.186517077498138,1.186517077498138
stage2,18,1.2551294611766934,1.2551294611766934
stage2,19,1.2351130843162537,1.2351130843162537
stage2,20,1.2486371900886297,1.2486371900886297
stage2,21,1.076632309705019,1.076632309705019
stage2,22,0.971056547947228,0.971056547947228
stage2,23,1.1026385752484202,1.1026385752484202
stage2,24,1.163747829850763,1.163747829850763
stage2,25,0.9484028248116374,0.9484028248116374
stage2,26,0.9729222047608346,0.9729222047608346
stage2,27,1.048986482201144,1.048986482201144
stage2,28,1.31861825985834,1.31861825985834
stage2,29,0.9199261497706175,0.9199261497706175
stage2,30,1.0499505957122892,1.0499505957122892
stage2,31,1.1254726871848106,1.1254726871848106
stage2,32,0.7768562892451882,0.7768562892451882
stage2,33,0.7288229560945183,0.7288229560945183
stage2,34,0.8745235782116652,0.8745235782116652
stage2,35,1.037062816787511,1.037062816787511
stage2,36,0.9192468305118382,0.9192468305118382
stage2,37,0.6589856827631593,0.6589856827631593
stage2,38,1.0986442674184218,1.0986442674184218
stage2,39,0.803756395354867,0.803756395354867
stage2,40,1.1813933952944353,1.1813933952944353
stage2,41,1.0965508616063744,1.0965508616063744
stage2,42,0.9254635161487386,0.9254635161487386
stage2,43,0.9170952212298289,0.9170952212298289
stage2,44,0.965388152981177,0.965388152981177
stage2,45,0.9990358276991174,0.9990358276991174
stage2,46,0.8635419798083603,0.8635419798083603
stage2,47,1.0365163632668555,1.0365163632668555
stage2,48,1.1127882100408897,1.1127882100408897
stage2,49,1.1705750009277835,1.1705750009277835
stage2,50,0.8741362200817093,0.8741362200817093
stage2,51,1.3083842205815017,1.3083842205815017
stage2,52,0.924089124891907,0.924089124891907
stage2,53,0.8314966484904289,0.8314966484904289
stage2,54,0.9434174953494221,0.9434174953494221
stage2,55,0.7336797750322148,0.7336797750322148
stage2,56,0.906502508209087,0.906502508209087
stage2,57,0.8569090599194169,0.8569090599194169
stage2,58,1.069081703084521,1.069081703084521
stage2,59,0.997166930930689,0.997166930930689
stage2,60,0.8436861834488809,0.8436861834488809
stage2,61,0.933357342146337,0.933357342146337
stage2,62,1.2669430752284825,1.2669430752284825
stage2,63,0.9783261106349528,0.9783261106349528
stage2,64,1.0577800184255466,1.0577800184255466
stage2,65,1.058966141892597,1.058966141892597
stage2,66,1.1184942333493382,1.1184942333493382
stage2,67,0.8898886765819043,0.8898886765819043
stage2,68,1.0175746567547321,1.0175746567547321
