step,train_bce
50,0.693307
100,0.69403
150,0.692674
200,0.692778
250,0.698967
300,0.691535
350,0.693764
400,0.693233
450,0.692962
500,0.691774
550,0.693098
600,0.692582
650,0.693358
700,0.691
750,0.692673
800,0.694788
850,0.694137
900,0.69199
950,0.694177
1000,0.691866
1050,0.693698
1100,0.695195
1150,0.69385
1200,0.693839
1250,0.692432
1300,0.69427
1350,0.695387
1400,0.6932
1450,0.694111
1500,0.693343
1550,0.692725
1600,0.69264
1650,0.695136
1700,0.693843
1750,0.691998
1800,0.693388
1850,0.694632
1900,0.693044
1950,0.692464
2000,0.693157
