step,train_bce
50,0.692991
100,0.693096
150,0.690093
200,0.69283
250,0.692395
300,0.692585
350,0.693515
400,0.694897
450,0.692504
500,0.692865
550,0.693933
600,0.69062
650,0.692311
700,0.692276
750,0.692902
800,0.693843
850,0.693284
900,0.69269
950,0.693993
1000,0.693807
1050,0.692973
1100,0.689119
1150,0.693199
1200,0.69281
1250,0.692611
1300,0.693268
1350,0.695075
1400,0.694919
1450,0.692629
1500,0.695694
1550,0.693623
1600,0.693772
1650,0.693233
1700,0.693166
1750,0.692516
1800,0.691969
1850,0.694019
1900,0.692763
1950,0.693321
2000,0.694175
