step,train_bce
50,0.692819
100,0.694462
150,0.692324
200,0.688619
250,0.693385
300,0.692947
350,0.693389
400,0.691771
450,0.693841
500,0.692322
550,0.69257
600,0.693677
650,0.693071
700,0.693701
750,0.694357
800,0.693511
850,0.693471
900,0.693135
950,0.689546
1000,0.696782
1050,0.695455
1100,0.693648
1150,0.693242
1200,0.692159
1250,0.689181
1300,0.695537
1350,0.691483
1400,0.693418
1450,0.692699
1500,0.692769
1550,0.693087
1600,0.694562
1650,0.692644
1700,0.693305
1750,0.69353
1800,0.69319
1850,0.696169
1900,0.691065
1950,0.693523
2000,0.693874
