step,train_bce
50,0.695409
100,0.692369
150,0.693039
200,0.694856
250,0.694855
300,0.693351
350,0.693418
400,0.694387
450,0.692777
500,0.693092
550,0.694076
600,0.693193
650,0.692412
700,0.691632
750,0.690551
800,0.691634
850,0.692678
900,0.697601
950,0.693649
1000,0.692513
1050,0.695176
1100,0.693894
1150,0.692512
1200,0.692829
1250,0.692127
1300,0.690613
1350,0.690632
1400,0.690538
1450,0.692243
1500,0.683353
1550,0.69025
1600,0.694415
1650,0.68764
1700,0.677298
1750,0.67853
1800,0.679884
1850,0.684789
1900,0.672388
1950,0.691893
2000,0.706319
