step,train_bce
50,0.698395
100,0.693278
150,0.693997
200,0.693245
250,0.688592
300,0.693244
350,0.695328
400,0.693216
450,0.692754
500,0.692361
550,0.693026
600,0.692649
650,0.69103
700,0.692199
750,0.692383
800,0.692311
850,0.69116
900,0.692423
950,0.694384
1000,0.687799
1050,0.689335
1100,0.694069
1150,0.694986
1200,0.688126
1250,0.691092
1300,0.697696
1350,0.689052
1400,0.691088
1450,0.688868
1500,0.690361
1550,0.686293
1600,0.686463
1650,0.683044
1700,0.688828
1750,0.680876
1800,0.668466
1850,0.65448
1900,0.675617
1950,0.660804
2000,0.663757
