metric,asset,seed_0,seed_1,seed_2,seed_3,seed_4,mean
A12_rv_law_loss,0,0.0025040625369418565,0.0028905313357489464,0.0026208685856135747,0.0026585474033049084,0.002413850772058946,0.00261757
A12_rv_law_loss,1,0.004481684261949692,0.005718077434446981,0.004565668418052839,0.004446504433990647,0.0050947756958619065,0.00486134
A12_rv_law_loss,2,0.005069897176510897,0.0031431222093988007,0.003483773865013349,0.0034885858014411584,0.0036192664288536903,0.00376093
A12_rv_law_loss,3,0.02663972961527463,0.008758908051680924,0.013898075043125931,0.012963652935139855,0.018875361442528753,0.01622715
A12_rv_law_loss,4,0.007701571729360982,0.0026786523914040052,0.004337475330054912,0.0036417827043424634,0.007986059004191129,0.00526911
A12_rv_law_loss,5,0.008658676339722608,0.004011468831078913,0.004973380969817296,0.008216728623954672,0.009734084628464744,0.00711887
A12_rv_law_loss,6,0.0015922748606673907,0.006836572449475868,0.004061047429773572,0.001839156330254809,0.0033734139489887812,0.00354049
A12_rv_law_loss,7,0.005886452674958065,0.004510256448668382,0.00777054830546003,0.0054929259609416406,0.006326362668470924,0.00599731
A13_mean_path_rmse,0,0.014863053403487357,0.011532661611301915,0.004449315346683537,0.007037570191006748,0.005586520713508736,0.00869382
A13_mean_path_rmse,1,0.018666149972733862,0.006837956006043657,0.008360685648158539,0.018649660528575293,0.008774520446963592,0.01225779
A13_mean_path_rmse,2,0.023657822266501146,0.006664980347888945,0.004160301439238653,0.00884490384323856,0.012453987871000811,0.0111564
A13_mean_path_rmse,3,0.04344943411493194,0.02330711539985307,0.021153585392956482,0.021347193268513864,0.018418273401885003,0.02553512
A13_mean_path_rmse,4,0.03281886004011106,0.009692925696335836,0.014283120433367215,0.006762446032393682,0.005199271753590419,0.01375132
A13_mean_path_rmse,5,0.02898314513042407,0.005897831048838313,0.0057047755829697485,0.026378835223238396,0.018912555460479565,0.01717543
A13_mean_path_rmse,6,0.03426306331402017,0.008831185669310387,0.011045454732938323,0.02184241193529201,0.014595775444899636,0.01811558
A13_mean_path_rmse,7,0.0362044173727719,0.010625072284289636,0.026075678374564717,0.03277594965279595,0.013730541761962508,0.02388233
A14_ks_logreturns,0,0.07939632545931752,0.07886831528871396,0.0810905716863517,0.08094447178477682,0.08091884022309712,0.0802437
A14_ks_logreturns,1,0.05676621965223094,0.04506541174540679,0.054241510826771644,0.05999323326771655,0.05247805938320216,0.05370889
A14_ks_logreturns,2,0.12253937007874016,0.10034243766404205,0.10435890337926501,0.10229043635170598,0.10809598507217855,0.10752543
A14_ks_logreturns,3,0.11613404281496065,0.08579652641076119,0.09765368684383202,0.09892501230314965,0.10756028543307083,0.10121391
A14_ks_logreturns,4,0.10147278953412064,0.07544650180446189,0.08120591371391073,0.0855581528871392,0.10138051591207353,0.08901277
A14_ks_logreturns,5,0.08593237368766393,0.06897453248031493,0.07362666092519687,0.08417148540026242,0.08581959481627288,0.07970493
A14_ks_logreturns,6,0.15140563484251962,0.15060849327427817,0.15074434055118102,0.15143382956036738,0.15045983021653542,0.15093043
A14_ks_logreturns,7,0.1989316765091863,0.1986958661417323,0.19924438156167973,0.19940586040026242,0.19862666092519687,0.19898089
A15_skewness_error,0,0.23430396616690805,0.23543490776825793,0.2380346248675324,0.23661889649810583,0.2280472991921832,0.23448794
A15_skewness_error,1,0.17072635141472872,0.17069376900302966,0.1570771881341889,0.18176314836823096,0.1637652157432559,0.16880513
A15_skewness_error,2,0.2882348166722407,0.27753927845526516,0.2754851477376299,0.2802047776199387,0.2818290088799529,0.28065861
A15_skewness_error,3,0.08303370552433412,0.1356071910264275,0.10587870947102279,0.08172994667489937,0.11069293258116293,0.1033885
A15_skewness_error,4,0.08869596574287711,0.04742184537846624,0.06893802882111194,0.08807295965916537,0.12306750081988459,0.08323926
A15_skewness_error,5,0.833743142344643,0.8147850505992883,0.8175553924261354,0.8476554418043075,0.8423437272789628,0.83121655
A15_skewness_error,6,0.15753065494978774,0.12564585891124064,0.16730016829263036,0.11854885330128438,0.13212811102045463,0.14023073
A15_skewness_error,7,0.08841899059338129,0.038789067940679905,0.14464386202549628,0.03688898510306053,0.04372063347569846,0.07049231
A16_qq_rmse,0,7.989496092346063e-05,8.308657688391115e-05,8.292410477321449e-05,8.311796573928453e-05,8.229465141325231e-05,8.226e-05
A16_qq_rmse,1,9.124763364812793e-05,0.00012014670523004934,9.369446489707693e-05,9.135216612518834e-05,0.00010273170080505551,9.983e-05
A16_qq_rmse,2,0.0001836352340238946,0.00012237304761652487,0.00013041420667585623,0.0001262008669787774,0.00013924605776140163,0.00014037
A16_qq_rmse,3,0.00042980925642451266,0.00018890172825535804,0.00026561818558008924,0.00025799793741538836,0.0003365213734360296,0.00029577
A16_qq_rmse,4,0.00018661485759410035,9.11672512460272e-05,0.00011226588877202365,0.0001231818801809756,0.00019355305630430132,0.00014136
A16_qq_rmse,5,0.00019798806754514774,0.00011750393064831819,0.00013458179132442463,0.0001886667986282278,0.00020971978834564175,0.00016969
A16_qq_rmse,6,7.833849881553253e-05,0.00013184068138312122,9.133711112768101e-05,8.02607689589391e-05,0.00010415825449252398,9.719e-05
