step,mse
1,104.41667175292969
2,297.6141357421875
3,178.85205078125
4,122.77055358886719
5,141.194580078125
6,106.15477752685547
7,122.68411254882812
8,118.64253997802734
9,101.90959167480469
10,93.61709594726562
11,107.39629364013672
12,88.56774139404297
13,99.09120178222656
14,91.28104400634766
15,91.61443328857422
16,92.31059265136719
17,91.44975280761719
18,83.19501495361328
19,110.36590576171875
20,107.80950927734375
21,90.37995910644531
22,87.08964538574219
23,89.02960968017578
24,174.91636657714844
25,101.78900146484375
26,87.29183197021484
27,91.91026306152344
28,99.6544189453125
29,88.43869018554688
30,97.39027404785156
31,92.77873229980469
32,106.06117248535156
33,107.9823989868164
34,95.04527282714844
35,81.31977081298828
36,88.99183654785156
37,101.18658447265625
38,86.91129302978516
39,83.74003601074219
40,90.36668395996094
41,89.63746643066406
42,97.68792724609375
43,95.88147735595703
44,82.27572631835938
45,98.40060424804688
46,92.64293670654297
47,90.71847534179688
48,89.61983489990234
49,89.7272720336914
50,103.3442611694336
51,87.23153686523438
52,86.98796081542969
53,80.51752471923828
54,82.2215805053711
55,94.0058364868164
56,92.02899932861328
57,82.024658203125
58,94.8328628540039
59,89.46412658691406
60,95.1257553100586
61,90.16053771972656
62,92.60157775878906
63,94.37210083007812
64,90.94961547851562
65,93.3974609375
66,80.57920837402344
67,91.72750091552734
68,85.38594818115234
69,88.17606353759766
70,86.61481475830078
71,91.37108612060547
72,94.05973052978516
73,87.64175415039062
74,92.55682373046875
75,84.2537841796875
76,88.38233184814453
77,87.28144073486328
78,90.8813247680664
79,94.098876953125
80,94.03711700439453
81,88.92881774902344
82,85.14088439941406
83,82.06712341308594
84,92.71235656738281
85,83.23009490966797
86,97.43968200683594
87,83.68519592285156
88,84.33216857910156
89,91.63909149169922
90,94.25421905517578
91,85.01171112060547
92,81.96326446533203
93,87.66949462890625
94,85.24905395507812
95,91.67204284667969
96,87.95865631103516
97,81.03463745117188
98,105.92842864990234
99,93.41317749023438
100,88.75602722167969
101,91.88916015625
102,83.38417053222656
103,90.575927734375
104,101.03206634521484
105,90.79412841796875
106,91.84412384033203
107,90.79490661621094
108,83.33522033691406
109,88.84139251708984
110,87.09669494628906
111,96.13463592529297
112,99.11284637451172
113,89.80630493164062
114,85.98307800292969
115,89.60406494140625
116,91.84268188476562
117,83.71629333496094
118,84.41722106933594
119,86.50315856933594
120,82.50255584716797
121,76.95453643798828
122,93.6935806274414
123,90.33345031738281
124,92.66477966308594
125,88.4686279296875
126,92.5986328125
127,82.4537124633789
128,90.63424682617188
129,88.02330780029297
130,84.77029418945312
131,77.01362609863281
132,80.91595458984375
133,90.396484375
134,80.93087768554688
135,91.18946838378906
136,98.27993774414062
137,85.86847686767578
138,87.1090087890625
139,91.94821166992188
140,93.39359283447266
141,89.95040893554688
142,85.28251647949219
143,84.99345397949219
144,93.75440979003906
145,92.30684661865234
146,85.41957092285156
147,88.66254425048828
148,87.53795623779297
149,88.74274444580078
150,77.47822570800781
151,77.7011489868164
152,84.4253158569336
153,82.97273254394531
154,94.59782409667969
155,89.4657974243164
156,76.9692611694336
157,77.62783813476562
158,92.00959777832031
159,96.3068618774414
160,78.50880432128906
161,82.73860168457031
162,73.09721374511719
163,90.50386047363281
164,95.99788665771484
165,103.13282775878906
166,82.16258239746094
167,91.13037872314453
168,82.02175903320312
169,86.33695983886719
170,76.8892822265625
171,92.0693130493164
172,82.98102569580078
173,88.78021240234375
174,85.75537872314453
175,94.11871337890625
176,78.72196960449219
177,107.8888168334961
178,90.25288391113281
179,97.25691223144531
180,87.96342468261719
181,92.93112182617188
182,86.9046401977539
183,82.9081039428711
184,82.86921691894531
185,90.06048583984375
186,87.10173034667969
187,80.84375762939453
188,84.54113006591797
189,93.66082000732422
190,83.76445770263672
191,96.3205795288086
192,82.37590026855469
193,85.483642578125
194,85.2781982421875
195,85.90715789794922
196,86.48330688476562
197,80.8294906616211
198,87.55097961425781
199,88.75926971435547
200,87.95136260986328
201,91.7159423828125
202,97.16850280761719
203,85.29456329345703
204,83.26187896728516
205,82.72191619873047
206,81.384765625
207,93.44441223144531
208,85.3759765625
209,94.94038391113281
210,86.98583221435547
211,91.117431640625
212,87.20259094238281
213,93.00726318359375
214,99.0643539428711
215,89.43424224853516
216,84.89957427978516
217,93.68630981445312
218,89.57640838623047
219,85.0853500366211
220,77.73272705078125
221,82.45880126953125
222,90.24359130859375
223,87.90547943115234
224,80.45849609375
225,95.51639556884766
226,81.6692123413086
227,92.58883666992188
228,99.73413848876953
229,79.2049789428711
230,86.13976287841797
231,85.96014404296875
232,81.51236724853516
233,81.6543960571289
234,91.7818374633789
235,75.84504699707031
236,71.95565032958984
237,83.04396057128906
238,87.22110748291016
239,92.03787231445312
240,91.72439575195312
241,82.84968566894531
242,82.20516204833984
243,88.7107925415039
244,75.66887664794922
245,85.8256607055664
246,77.77509307861328
247,84.44344329833984
248,83.25524139404297
249,77.93620300292969
250,80.79124450683594
251,84.56137084960938
252,88.39411926269531
253,92.91222381591797
254,88.29301452636719
255,79.69097137451172
256,82.82081604003906
257,96.41146087646484
258,86.58840942382812
259,80.91203308105469
260,85.32398986816406
261,83.4878158569336
262,85.38567352294922
263,87.3073959350586
264,79.89098358154297
265,94.60282897949219
266,76.95854187011719
267,89.85908508300781
268,83.4764404296875
269,78.00082397460938
270,75.63758850097656
271,76.7867660522461
272,85.5451889038086
273,84.12081909179688
274,83.25993347167969
275,88.80459594726562
276,93.32604217529297
277,80.32334899902344
278,82.61323547363281
279,85.94044494628906
280,78.55738830566406
281,94.97116088867188
282,96.01653289794922
283,87.61103820800781
284,82.9329605102539
285,80.09667205810547
286,84.47454071044922
287,81.8871078491211
288,89.83322143554688
289,90.12830352783203
290,80.70979309082031
291,82.81724548339844
292,85.84835815429688
293,76.45291137695312
294,82.77344512939453
295,89.3892593383789
296,75.12808990478516
297,74.11376190185547
298,79.1017837524414
299,88.77867126464844
300,78.12297821044922
301,88.1855697631836
302,91.19003295898438
303,83.6265640258789
304,90.42203521728516
305,82.78933715820312
306,88.02074432373047
307,86.06932830810547
308,76.8254623413086
309,89.63211822509766
310,88.57219696044922
311,82.9012222290039
312,82.94111633300781
313,87.91679382324219
314,75.1895980834961
315,87.14057922363281
316,87.01531219482422
317,85.61322784423828
318,83.00202941894531
319,81.19458770751953
320,80.56922149658203
321,80.65833282470703
322,85.7004165649414
323,99.0291976928711
324,88.138427734375
325,77.59312438964844
326,82.12126159667969
327,93.59715270996094
328,74.19793701171875
329,94.64934539794922
330,80.05105590820312
331,74.87589263916016
332,84.45576477050781
333,81.72505950927734
334,86.39771270751953
335,80.06918334960938
336,74.7047119140625
337,85.23381805419922
338,84.23052978515625
339,86.45454406738281
340,78.55730438232422
341,89.82357788085938
342,74.49087524414062
343,89.08562469482422
344,93.74526977539062
345,83.26438903808594
346,87.86199188232422
347,73.27899169921875
348,82.2391357421875
349,87.48760986328125
350,79.36250305175781
351,79.36763763427734
352,92.21881866455078
353,77.1182632446289
354,90.67556762695312
355,75.34520721435547
356,81.56535339355469
357,81.01219177246094
358,83.37799072265625
359,94.16277313232422
360,80.57133483886719
361,87.77470397949219
362,84.6080551147461
363,86.92444610595703
364,78.69100189208984
365,79.94970703125
366,85.04605102539062
367,81.82522583007812
368,78.49759674072266
369,81.40455627441406
370,74.6280517578125
371,84.08728790283203
372,80.82308959960938
373,72.99686431884766
374,69.78921508789062
375,87.50920867919922
376,80.16571044921875
377,87.28850555419922
378,96.70526123046875
379,85.0452651977539
380,82.49455261230469
381,85.52342224121094
382,76.0238037109375
383,85.59945678710938
384,88.76560974121094
385,72.02471160888672
386,79.33163452148438
387,71.45318603515625
388,90.68065643310547
389,85.16710662841797
390,80.97067260742188
391,81.94928741455078
392,81.71017456054688
393,68.62320709228516
394,80.88789367675781
395,98.13093566894531
396,84.03063201904297
397,90.56416320800781
398,83.0096435546875
399,91.84563446044922
400,85.42822265625
401,83.0464859008789
402,87.17723083496094
403,83.81404876708984
404,75.07759857177734
405,85.41024017333984
406,76.22944641113281
407,95.93212890625
408,81.26858520507812
409,74.509521484375
410,81.4600830078125
411,86.34262084960938
412,89.15675354003906
413,77.46006774902344
414,79.04706573486328
415,79.24163055419922
416,79.71577453613281
417,80.87316131591797
418,78.4525375366211
419,89.52584075927734
420,75.27949523925781
421,77.4471435546875
422,85.0435562133789
423,87.16388702392578
424,84.89199829101562
425,79.09993743896484
426,74.95987701416016
427,72.70037078857422
428,85.34488677978516
429,84.05089569091797
430,71.93641662597656
431,75.1511459350586
432,85.0660171508789
433,82.80545806884766
434,83.3219985961914
435,79.00419616699219
436,83.98409271240234
437,76.76078033447266
438,80.52352142333984
439,77.66421508789062
440,80.14470672607422
441,79.00035095214844
442,71.95230102539062
443,81.2727279663086
444,84.142822265625
445,75.2686767578125
446,77.84293365478516
447,75.62042236328125
448,78.52205657958984
449,71.3115234375
450,71.53376770019531
451,82.08594512939453
452,84.96515655517578
453,77.71678161621094
454,72.38581848144531
455,71.4875259399414
456,74.19486236572266
457,69.28325653076172
458,69.91981506347656
459,84.27977752685547
460,72.5632095336914
461,79.38677215576172
462,81.75175476074219
463,71.67347717285156
464,69.5486831665039
465,81.03182983398438
466,72.40454864501953
467,74.9348373413086
468,76.4395980834961
469,73.85114288330078
470,71.62569427490234
471,75.5333251953125
472,72.76044464111328
473,80.38750457763672
474,73.37487030029297
475,72.80357360839844
476,75.717041015625
477,69.22862243652344
478,79.85054016113281
479,71.11632537841797
480,71.05571746826172
481,80.0187759399414
482,75.4528579711914
483,67.89940643310547
484,79.5829849243164
485,80.78186798095703
486,75.68035888671875
487,68.32557678222656
488,76.32255554199219
489,72.34651184082031
490,66.84054565429688
491,85.71942138671875
492,68.27417755126953
493,68.01707458496094
494,84.89061737060547
495,78.75652313232422
496,70.2326431274414
497,71.52191925048828
498,69.3255844116211
499,73.86458587646484
500,77.74732208251953
501,66.78640747070312
502,69.6610107421875
503,77.59632873535156
504,68.04489135742188
505,79.13008880615234
506,74.24663543701172
507,70.72090148925781
508,66.8498306274414
509,69.33565521240234
510,70.34172821044922
511,72.28791046142578
512,83.32054138183594
513,75.709228515625
514,68.26927185058594
515,67.42716217041016
516,71.87811279296875
517,69.34791564941406
518,70.53071594238281
519,72.065185546875
520,68.86734008789062
521,67.85926818847656
522,61.87115478515625
523,67.2479019165039
524,76.00199890136719
525,69.59037017822266
526,69.45532989501953
527,76.8302001953125
528,76.60603332519531
529,66.09689331054688
530,68.06159973144531
531,72.7145767211914
532,75.25962829589844
533,74.67375946044922
534,66.04714965820312
535,72.43580627441406
536,68.05180358886719
537,65.14982604980469
538,61.39866638183594
539,70.68568420410156
540,67.77922058105469
541,70.23446655273438
542,67.87052154541016
543,74.11259460449219
544,69.24691009521484
545,68.67680358886719
546,59.301902770996094
547,72.46968078613281
548,66.11653137207031
549,63.789188385009766
550,64.18756866455078
551,68.41683959960938
552,67.77509307861328
553,60.03484344482422
554,73.2942123413086
555,59.34700393676758
556,71.94647216796875
557,62.05160903930664
558,71.23164367675781
559,65.47181701660156
560,71.71241760253906
561,66.63672637939453
562,65.81433868408203
563,75.47332763671875
564,66.45848083496094
565,71.86276245117188
566,63.55121994018555
567,61.637115478515625
568,69.03099822998047
569,66.18766784667969
570,67.0001449584961
571,69.68934631347656
572,70.99512481689453
573,66.39891815185547
574,68.6319351196289
575,69.37435913085938
576,69.46544647216797
577,73.20106506347656
578,59.71563720703125
579,63.64540100097656
580,60.156959533691406
581,68.11985778808594
582,62.815162658691406
583,58.52669143676758
584,65.13409423828125
585,63.674407958984375
586,66.8665542602539
587,63.666099548339844
588,62.65378189086914
589,65.63001251220703
590,71.53739166259766
591,67.18773651123047
592,69.26475524902344
593,60.979923248291016
594,70.09124755859375
595,59.29310607910156
596,64.05702209472656
597,76.20921325683594
598,58.97502136230469
599,66.72537994384766
600,56.00497055053711
601,62.48619079589844
602,67.59332275390625
603,67.96208953857422
604,56.07039260864258
605,65.36717987060547
606,68.0600814819336
607,66.76937866210938
608,58.61354064941406
609,62.710166931152344
610,59.716766357421875
611,65.38250732421875
612,69.2865219116211
613,65.29908752441406
614,62.754249572753906
615,63.34325408935547
616,63.42611312866211
617,63.34952163696289
618,59.973995208740234
619,65.19066619873047
620,67.27601623535156
621,64.43141174316406
622,61.56904220581055
623,55.954647064208984
624,60.15361022949219
625,67.59844207763672
626,64.01868438720703
627,54.5355224609375
628,57.198204040527344
629,61.93042755126953
630,59.870845794677734
631,60.17695236206055
632,62.00543975830078
633,58.41671371459961
634,63.60047149658203
635,56.42263412475586
636,57.285850524902344
637,56.63030242919922
638,63.45845413208008
639,56.8254280090332
640,62.869998931884766
641,62.84461975097656
642,57.06966018676758
643,64.31664276123047
644,57.01782989501953
645,56.56718444824219
646,59.873069763183594
647,55.4772834777832
648,52.15983581542969
649,60.72956466674805
650,60.97319030761719
651,63.887001037597656
652,61.698509216308594
653,58.34807586669922
654,54.8554573059082
655,55.272525787353516
656,49.84733963012695
657,52.72344970703125
658,57.2375373840332
659,54.782745361328125
660,54.9056396484375
661,55.29386901855469
662,59.41486358642578
663,124976.3125
664,82.03853607177734
665,99.07001495361328
666,92.9081802368164
667,97.55839538574219
668,102.6046371459961
669,151.16000366210938
670,223.36572265625
671,114.5257568359375
672,159.4166259765625
673,114.63904571533203
674,145.45196533203125
675,125.30547332763672
676,98.6202163696289
677,132.3511962890625
678,99.72660827636719
679,109.57151794433594
680,102.32733154296875
681,94.20902252197266
682,99.34465789794922
683,90.52374267578125
684,91.32405090332031
685,96.80071258544922
686,95.51715850830078
687,88.95922088623047
688,84.0118179321289
689,97.83832550048828
690,89.10684204101562
691,97.9709243774414
692,84.85568237304688
693,96.18528747558594
694,99.32330322265625
695,91.61095428466797
696,84.72776794433594
697,95.32152557373047
698,90.61917114257812
699,97.27342224121094
700,90.767822265625
701,79.54593658447266
702,92.51744842529297
703,90.46257019042969
704,96.37372589111328
705,95.40324401855469
706,91.25231170654297
707,86.84070587158203
708,100.16433715820312
709,95.00535583496094
710,86.48026275634766
711,100.97883605957031
712,84.60609436035156
713,94.81731414794922
714,99.73554229736328
715,90.54975891113281
716,83.79489135742188
717,77.69978332519531
718,91.3729019165039
719,78.4117431640625
720,93.78133392333984
721,92.25588989257812
722,99.76507568359375
723,96.47874450683594
724,93.43063354492188
725,85.09367370605469
726,89.1729965209961
727,78.16468811035156
728,90.1999282836914
729,84.09131622314453
730,89.03922271728516
731,92.79708099365234
732,90.33815002441406
733,99.67407989501953
734,97.60905456542969
735,80.0179443359375
736,90.28302001953125
737,87.38516235351562
738,86.64955139160156
739,89.70993041992188
740,84.21057891845703
741,92.57585144042969
742,86.71783447265625
743,92.07841491699219
744,99.96691131591797
745,92.04037475585938
746,95.65565490722656
747,91.9740219116211
748,82.06060028076172
749,89.18240356445312
750,82.34683227539062
751,89.34062957763672
752,89.87859344482422
753,80.61302185058594
754,96.06352233886719
755,86.85672760009766
756,85.0613784790039
757,87.49734497070312
758,78.5171127319336
759,92.50370788574219
760,86.6694564819336
761,86.71198272705078
762,85.75535583496094
763,84.385986328125
764,81.6983413696289
765,96.66031646728516
766,89.91661834716797
767,85.71649932861328
768,88.39246368408203
