step,mse
1,98.7070541381836
2,174.35939025878906
3,265.1426696777344
4,126.67572784423828
5,118.12992858886719
6,124.78114318847656
7,104.02896881103516
8,103.36907958984375
9,146.45619201660156
10,101.59677124023438
11,121.9433822631836
12,100.67732238769531
13,104.29106903076172
14,99.75160217285156
15,106.34820556640625
16,84.07196807861328
17,96.20909881591797
18,93.22858428955078
19,94.94612884521484
20,90.52672576904297
21,89.42760467529297
22,99.89599609375
23,88.04871368408203
24,91.72468566894531
25,96.76083374023438
26,93.09803771972656
27,93.46710205078125
28,88.1450424194336
29,85.37775421142578
30,90.6017837524414
31,82.18749237060547
32,90.35393524169922
33,91.93502044677734
34,86.69561767578125
35,99.36544799804688
36,102.89881134033203
37,78.51126861572266
38,91.6140365600586
39,79.40869903564453
40,92.27679443359375
41,93.39044189453125
42,82.64945220947266
43,99.45243072509766
44,94.67810821533203
45,88.63824462890625
46,84.56001281738281
47,89.00056457519531
48,91.92204284667969
49,91.86177062988281
50,93.77680206298828
51,89.50696563720703
52,81.26729583740234
53,80.22024536132812
54,86.50067901611328
55,88.99504852294922
56,92.71434783935547
57,95.72789764404297
58,92.51524353027344
59,92.1969985961914
60,86.55961608886719
61,93.81488037109375
62,76.47333526611328
63,95.7615737915039
64,83.5852279663086
65,91.6255874633789
66,96.04356384277344
67,81.49523162841797
68,95.7578125
69,95.67259216308594
70,109.38343048095703
71,82.04185485839844
72,89.8788070678711
73,95.8971939086914
74,79.79177856445312
75,79.0332260131836
76,91.38671112060547
77,88.93570709228516
78,87.4061279296875
79,86.67530059814453
80,90.71401977539062
81,88.24517059326172
82,91.06570434570312
83,76.66835021972656
84,102.7917709350586
85,83.25123596191406
86,89.380615234375
87,88.75318908691406
88,83.81989288330078
89,94.6539077758789
90,81.81090545654297
91,80.707275390625
92,88.33709716796875
93,82.95089721679688
94,95.8242416381836
95,79.3765640258789
96,89.7969970703125
97,99.84483337402344
98,84.56151580810547
99,87.75639343261719
100,81.99858093261719
101,81.48184967041016
102,107.95214080810547
103,94.6153335571289
104,89.68547058105469
105,80.48947143554688
106,85.75467681884766
107,80.07887268066406
108,78.7342529296875
109,78.42189025878906
110,81.72069549560547
111,83.29698181152344
112,79.04322052001953
113,85.33399963378906
114,92.70146942138672
115,84.17040252685547
116,86.3120346069336
117,86.02168273925781
118,93.50691986083984
119,79.87638854980469
120,86.4537353515625
121,92.4935073852539
122,89.05655670166016
123,81.46556091308594
124,100.3368148803711
125,95.7136459350586
126,82.2738037109375
127,91.80606079101562
128,86.71318817138672
129,90.08552551269531
130,87.8897705078125
131,92.58393096923828
132,91.44525146484375
133,86.56658935546875
134,81.40446472167969
135,81.16857147216797
136,83.63623809814453
137,97.34867095947266
138,85.09251403808594
139,82.33152770996094
140,83.606689453125
141,77.1130599975586
142,88.43324279785156
143,94.10797119140625
144,75.70825958251953
145,80.72623443603516
146,78.94561767578125
147,83.24053955078125
148,89.35492706298828
149,94.17424774169922
150,85.56385040283203
151,91.05706024169922
152,90.95130920410156
153,94.1384048461914
154,90.96680450439453
155,86.2960205078125
156,91.1343002319336
157,86.84526062011719
158,101.6165542602539
159,92.51342010498047
160,94.36360931396484
161,104.48609161376953
162,89.97364807128906
163,81.6358871459961
164,79.72804260253906
165,81.41291809082031
166,85.34112548828125
167,78.56096649169922
168,90.91395568847656
169,85.361083984375
170,95.10114288330078
171,84.07276153564453
172,80.58076477050781
173,88.91650390625
174,85.7040023803711
175,78.62283325195312
176,89.79985809326172
177,83.6833267211914
178,83.41545104980469
179,94.38801574707031
180,90.63660430908203
181,78.34825134277344
182,90.17876434326172
183,95.09429931640625
184,100.05953979492188
185,76.86931610107422
186,85.42277526855469
187,88.07836151123047
188,85.38815307617188
189,77.86504364013672
190,76.03936767578125
191,83.3335952758789
192,91.79016876220703
193,83.98657989501953
194,82.14848327636719
195,87.47463989257812
196,83.57563018798828
197,77.69808197021484
198,85.56214904785156
199,92.34329223632812
200,75.18788146972656
201,89.36856079101562
202,78.3393783569336
203,85.71937561035156
204,78.70562744140625
205,90.19974517822266
206,84.79689025878906
207,82.28365325927734
208,78.39778900146484
209,92.10149383544922
210,90.1287612915039
211,81.16124725341797
212,85.63225555419922
213,83.24436950683594
214,91.12736511230469
215,88.51099395751953
216,89.40116882324219
217,88.64449310302734
218,78.92996978759766
219,82.90054321289062
220,85.89431762695312
221,94.13675689697266
222,86.87368774414062
223,76.49510955810547
224,86.27669525146484
225,84.45709228515625
226,82.7586669921875
227,89.96429443359375
228,91.09770202636719
229,79.8762435913086
230,84.40927124023438
231,87.22705841064453
232,83.41285705566406
233,89.92333221435547
234,79.2810287475586
235,86.54279327392578
236,81.41905975341797
237,81.74606323242188
238,82.67085266113281
239,84.3878173828125
240,83.06354522705078
241,91.46440124511719
242,87.3239517211914
243,86.04583740234375
244,91.13683319091797
245,83.1300277709961
246,84.3508071899414
247,87.131103515625
248,86.3901596069336
249,81.33959197998047
250,90.89612579345703
