step,mse
1,107.52290344238281
2,223.80958557128906
3,142.37901306152344
4,102.85403442382812
5,115.96243286132812
6,112.12188720703125
7,110.79325866699219
8,114.95703125
9,95.71678924560547
10,93.77301025390625
11,102.1943588256836
12,112.9328384399414
13,86.09519958496094
14,100.03075408935547
15,100.3809814453125
16,105.16574096679688
17,96.67975616455078
18,102.26740264892578
19,92.54353332519531
20,91.50119018554688
21,98.12661743164062
22,90.05358123779297
23,91.03974914550781
24,90.09381866455078
25,90.62698364257812
26,93.22917938232422
27,99.14454650878906
28,91.06819915771484
29,90.37496948242188
30,103.38548278808594
31,96.92620086669922
32,96.65995788574219
33,88.21762084960938
34,90.47947692871094
35,92.70341491699219
36,93.97087860107422
37,88.897705078125
38,101.29830169677734
39,96.70890045166016
40,85.99141693115234
41,84.79470825195312
42,99.8038101196289
43,94.97772979736328
44,90.0826416015625
45,84.23175048828125
46,97.45894622802734
47,84.87686157226562
48,91.49897003173828
49,92.81257629394531
50,79.390380859375
51,84.48048400878906
52,93.56697082519531
53,86.8372802734375
54,96.8170394897461
55,92.78234100341797
56,88.21585083007812
57,94.38912963867188
58,85.88496398925781
59,85.95195007324219
60,88.20590209960938
61,94.66363525390625
62,86.58443450927734
63,79.63175201416016
64,83.72321319580078
65,90.08993530273438
66,81.45506286621094
67,81.68766021728516
68,104.50577545166016
69,88.3338623046875
70,87.7189712524414
71,94.89089965820312
72,82.39730834960938
73,84.97545623779297
74,86.83984375
75,85.96278381347656
76,88.67901611328125
77,84.51461029052734
78,92.03305053710938
79,85.5761489868164
80,88.48890686035156
81,96.21824645996094
82,85.36549377441406
83,83.27909088134766
84,81.58525848388672
85,92.83477783203125
86,91.71131896972656
87,94.60497283935547
88,85.73600006103516
89,96.03276062011719
90,84.27191925048828
91,80.0825424194336
92,88.78373718261719
93,84.23832702636719
94,85.26058959960938
95,81.63319396972656
96,86.35929870605469
97,99.41386413574219
98,93.11344909667969
99,83.73700714111328
100,86.71373748779297
101,79.28040313720703
102,89.53404998779297
103,87.81645965576172
104,80.09970092773438
105,89.49227142333984
106,89.6219711303711
107,80.62071228027344
108,92.45953369140625
109,87.57408905029297
