step,mse
1,106.98367309570312
2,313.9083557128906
3,138.01329040527344
4,117.45612335205078
5,142.205810546875
6,106.82394409179688
7,107.8517074584961
8,97.82218170166016
9,107.39286804199219
10,102.69552612304688
11,96.57388305664062
12,96.45365905761719
13,3882.232421875
14,90.45177459716797
15,107.39515686035156
16,94.35067749023438
17,84.05509185791016
18,100.17939758300781
19,112.51165008544922
20,97.63060760498047
21,104.74256896972656
22,116.83358001708984
23,98.34489440917969
24,114.3653335571289
25,98.11666870117188
26,103.25845336914062
27,85.58848571777344
28,104.07235717773438
29,93.4954605102539
30,97.67662811279297
31,95.16319274902344
32,91.88326263427734
33,82.34788513183594
34,84.87504577636719
35,95.39025115966797
36,107.41416931152344
37,82.48782348632812
38,79.75770568847656
39,84.76820373535156
40,95.81249237060547
41,85.77434539794922
42,83.58623504638672
43,101.01358032226562
44,95.275390625
45,90.80441284179688
46,97.53822326660156
47,85.10458374023438
48,82.78863525390625
49,89.59315490722656
50,99.38372802734375
51,85.77608489990234
52,89.12291717529297
53,96.94635772705078
54,99.38470458984375
55,93.62732696533203
56,90.3414306640625
57,89.21434020996094
58,83.84151458740234
59,89.61425018310547
60,84.81810760498047
61,83.06976318359375
62,100.08145904541016
63,87.62782287597656
64,89.18255615234375
65,97.88333129882812
66,89.84883880615234
67,105.90283203125
68,85.78401184082031
69,126.1963882446289
70,81.73697662353516
71,115.02973937988281
72,100.63064575195312
73,96.75643920898438
74,91.72517395019531
75,93.86407470703125
76,97.5441665649414
77,101.104248046875
78,99.01538848876953
79,93.64620971679688
80,92.82154846191406
81,102.71044158935547
82,86.44512939453125
83,87.09956359863281
84,97.83733367919922
85,93.84119415283203
86,100.5848159790039
87,87.04195404052734
88,90.3442611694336
89,86.63189697265625
90,87.31019592285156
91,78.77342987060547
92,84.78408813476562
93,91.46504974365234
94,80.0145263671875
95,97.31355285644531
96,81.54832458496094
97,83.77580261230469
98,92.06849670410156
99,82.8767318725586
100,94.8812255859375
101,96.2496337890625
102,88.89887237548828
103,90.66236877441406
104,93.58586883544922
105,89.6945571899414
106,99.48139190673828
107,88.88563537597656
108,86.45413208007812
109,95.28802490234375
110,89.587158203125
111,89.24485778808594
112,92.23064422607422
113,100.79460906982422
114,92.13160705566406
115,85.81024169921875
116,84.7376708984375
117,92.4826889038086
118,92.60680389404297
119,91.00653076171875
120,90.61199951171875
121,96.01753997802734
122,90.40875244140625
123,92.1231918334961
124,93.90419006347656
125,87.74317932128906
126,90.07099151611328
127,96.80590057373047
128,83.35911560058594
129,98.3201675415039
130,88.94525909423828
131,91.57393646240234
132,84.84913635253906
133,84.50975799560547
134,82.6773910522461
135,93.31787872314453
136,91.786376953125
137,95.54550170898438
138,89.96842193603516
139,87.87992858886719
140,83.51956939697266
141,87.40141296386719
142,85.60417938232422
143,88.7201919555664
144,91.09707641601562
145,98.68311309814453
146,88.39704132080078
147,90.56410217285156
148,85.76359558105469
149,91.87739562988281
150,76.8978500366211
151,98.92093658447266
152,80.36660766601562
153,89.7500991821289
154,93.73462677001953
155,77.68111419677734
156,87.74929809570312
157,86.79749298095703
158,93.81611633300781
159,85.57828521728516
160,90.39054870605469
161,85.86412048339844
162,83.2569351196289
163,80.36164093017578
164,83.66968536376953
165,86.65740966796875
166,83.13458251953125
167,88.30514526367188
168,80.02133178710938
169,86.93912506103516
170,89.8858871459961
171,84.79753112792969
172,87.27238464355469
173,87.37238311767578
174,87.66680145263672
175,85.45655822753906
176,87.4475326538086
177,85.26847839355469
178,90.64176940917969
179,86.63375091552734
180,79.57760620117188
181,90.30307006835938
182,89.37126922607422
183,84.87782287597656
184,81.98355865478516
185,95.50255584716797
186,86.7572250366211
187,97.99623107910156
188,85.45950317382812
189,86.69266510009766
190,82.61795043945312
191,94.72087097167969
192,92.29725646972656
193,85.95941162109375
194,97.66390228271484
195,82.5683364868164
196,82.35936737060547
197,95.33336639404297
198,82.25743865966797
199,95.67768096923828
200,83.90129089355469
201,84.9957504272461
202,90.79546356201172
