step,loss
0,0.9875438809394836
1,1.0129492282867432
2,0.9550437927246094
3,0.9869794249534607
4,0.8390712141990662
5,0.7978096604347229
6,0.7379541397094727
7,0.6558344960212708
8,0.6339321732521057
9,0.7770141363143921
10,0.6188205480575562
11,0.6330751776695251
12,0.5013606548309326
13,0.5722294449806213
14,0.6606794595718384
15,0.5999816060066223
16,0.6066100001335144
17,0.5046859979629517
18,0.581559419631958
19,0.38026076555252075
20,0.6184999942779541
21,0.4499558210372925
22,0.4588412642478943
23,0.4975747764110565
24,0.534645676612854
25,0.4382733404636383
26,0.586773157119751
27,0.36791983246803284
28,0.5960642099380493
29,0.40744683146476746
30,0.41714656352996826
31,0.5201151967048645
32,0.401564359664917
33,0.5513947010040283
34,0.5162063241004944
35,0.6095747947692871
36,0.5705931186676025
37,0.5040270090103149
38,0.6886836290359497
39,0.4264533817768097
40,0.23213621973991394
41,0.3138701915740967
42,0.3171551525592804
43,0.46974852681159973
44,0.5588232278823853
45,0.5052258968353271
46,0.4219786524772644
47,0.47754228115081787
48,0.4690864086151123
49,0.4899665117263794
50,0.4222898483276367
51,0.44938233494758606
52,0.438533753156662
53,0.4020967483520508
54,0.4145262837409973
55,0.5058855414390564
56,0.570232629776001
57,0.365007221698761
58,0.41756439208984375
59,0.3639783263206482
60,0.3223239779472351
61,0.4832361340522766
62,0.7250614166259766
63,0.5313102602958679
64,0.5194420218467712
65,0.49437642097473145
66,0.5042555928230286
67,0.32793915271759033
68,0.2173137664794922
69,0.33378472924232483
70,0.3338435888290405
71,0.38425129652023315
72,0.33872053027153015
73,0.45478248596191406
74,0.6253933310508728
75,0.3654813766479492
76,0.4872902035713196
77,0.4830401837825775
78,0.40311378240585327
79,0.4068413972854614
80,0.3571130037307739
81,0.3322794437408447
82,0.6016969680786133
83,0.44091835618019104
84,0.4127517640590668
85,0.3877524137496948
86,0.48856741189956665
87,0.41518065333366394
88,0.28131067752838135
89,0.5246229767799377
90,0.32537832856178284
91,0.3228769302368164
92,0.3221401572227478
93,0.38777145743370056
94,0.5485261082649231
95,0.3556177318096161
96,0.5250452756881714
97,0.45085597038269043
98,0.32218289375305176
99,0.3268694281578064
100,0.5078191757202148
101,0.3372645676136017
102,0.3045235872268677
103,0.4625259041786194
104,0.3989599049091339
105,0.4962589740753174
106,0.6006343364715576
107,0.3443787693977356
108,0.420615553855896
