step,train_bce
50,0.692684
100,0.693025
150,0.695223
200,0.699203
250,0.692896
300,0.694558
350,0.692594
400,0.689962
450,0.692635
500,0.692567
550,0.693649
600,0.693459
650,0.692857
700,0.693606
750,0.693615
800,0.694398
850,0.693251
900,0.693161
950,0.692694
1000,0.693151
1050,0.692847
1100,0.692057
1150,0.692665
1200,0.694197
1250,0.692578
1300,0.690262
1350,0.693507
1400,0.692513
1450,0.694906
1500,0.693467
1550,0.692729
1600,0.693283
1650,0.692982
1700,0.693802
1750,0.694302
1800,0.692579
1850,0.695062
1900,0.695156
1950,0.6926
2000,0.693174
