step,train_bce
50,0.69225
100,0.693398
150,0.694827
200,0.698943
250,0.693186
300,0.693032
350,0.694787
400,0.692773
450,0.697205
500,0.693114
550,0.693349
600,0.693017
650,0.692959
700,0.69242
750,0.693525
800,0.695234
850,0.694009
900,0.694439
950,0.692393
1000,0.692837
1050,0.691966
1100,0.692797
1150,0.692322
1200,0.690716
1250,0.690849
1300,0.693616
1350,0.693156
1400,0.693494
1450,0.693161
1500,0.691348
1550,0.694353
1600,0.691166
1650,0.693025
1700,0.693147
1750,0.692847
1800,0.695205
1850,0.694123
1900,0.693522
1950,0.693259
2000,0.693202
