step,train_bce
50,0.699079
100,0.694317
150,0.69387
200,0.693829
250,0.693238
300,0.693327
350,0.690986
400,0.691913
450,0.690514
500,0.693794
550,0.692829
600,0.693142
650,0.693111
700,0.693302
750,0.692996
800,0.693268
850,0.693135
900,0.693149
950,0.693128
1000,0.693173
1050,0.693648
1100,0.693052
1150,0.692543
1200,0.692634
1250,0.693377
1300,0.691276
1350,0.692984
1400,0.693052
1450,0.694138
1500,0.693374
1550,0.693288
1600,0.692527
1650,0.693061
1700,0.693301
1750,0.692118
1800,0.693988
1850,0.693037
1900,0.693244
1950,0.693408
2000,0.693104
