step,train_bce
50,0.692231
100,0.695137
150,0.693147
200,0.691431
250,0.690373
300,0.694096
350,0.693407
400,0.692946
450,0.692141
500,0.693367
550,0.695507
600,0.692775
650,0.693658
700,0.693003
750,0.692895
800,0.69349
850,0.692126
900,0.693884
950,0.693041
1000,0.693144
1050,0.694206
1100,0.693084
1150,0.693105
1200,0.693365
1250,0.692672
1300,0.69591
1350,0.693615
1400,0.692364
1450,0.6919
1500,0.693076
1550,0.69339
1600,0.693839
1650,0.693315
1700,0.693304
1750,0.695073
1800,0.692742
1850,0.692985
1900,0.693283
1950,0.693115
2000,0.693314
