step,phase,loss_total
0,diffusion,1.0056607723236084
100,diffusion,0.06208250671625137
200,diffusion,0.06258191913366318
300,diffusion,0.06950823962688446
400,diffusion,0.07128767669200897
500,diffusion,0.07056392729282379
600,diffusion,0.05855829268693924
700,diffusion,0.06982573866844177
800,diffusion,0.05518493801355362
900,diffusion,0.052140772342681885
1000,diffusion,0.043551839888095856
1100,diffusion,0.06293287873268127
1200,diffusion,0.05897311121225357
1300,diffusion,0.057752300053834915
1400,diffusion,0.05185462534427643
1500,diffusion,0.06772509217262268
1600,diffusion,0.057103417813777924
1700,diffusion,0.057182081043720245
1800,diffusion,0.057024553418159485
1900,diffusion,0.053297340869903564
2000,diffusion,0.05352330207824707
2100,diffusion,0.05729576572775841
2200,diffusion,0.05994493514299393
2300,diffusion,0.07681086659431458
2400,diffusion,0.06662693619728088
2500,diffusion,0.05071764811873436
2600,diffusion,0.05383222922682762
2700,diffusion,0.07112914323806763
2800,diffusion,0.05712525546550751
2900,diffusion,0.06542734801769257
3000,diffusion,0.05808679014444351
3100,diffusion,0.05261905863881111
3200,diffusion,0.05174732953310013
3300,diffusion,0.07174726575613022
3400,diffusion,0.057876646518707275
3500,diffusion,0.06125319376587868
3600,diffusion,0.05316682159900665
3700,diffusion,0.05558803677558899
3800,diffusion,0.055715110152959824
3900,diffusion,0.05352592468261719
4000,diffusion,0.059017229825258255
4100,diffusion,0.06071817874908447
4200,diffusion,0.057715095579624176
4300,diffusion,0.06218603998422623
4400,diffusion,0.08077132701873779
4500,diffusion,0.05253273621201515
4600,diffusion,0.05425560474395752
4700,diffusion,0.05427948385477066
4800,diffusion,0.047238752245903015
4900,diffusion,0.06219051033258438
5000,diffusion,0.049724675714969635
5100,diffusion,0.06467801332473755
5200,diffusion,0.050852369517087936
5300,diffusion,0.05360805615782738
5400,diffusion,0.0624324269592762
5500,diffusion,0.06135100498795509
5600,diffusion,0.038964949548244476
5700,diffusion,0.05862809717655182
5800,diffusion,0.05925919488072395
5900,diffusion,0.061251040548086166
6000,diffusion,0.040868256241083145
6100,diffusion,0.04623068496584892
6200,diffusion,0.060141414403915405
6300,diffusion,0.046213626861572266
6400,diffusion,0.04720637947320938
6500,diffusion,0.04140984266996384
6600,diffusion,0.06013955920934677
6700,diffusion,0.061219293624162674
6800,diffusion,0.054140131920576096
6900,diffusion,0.04951079934835434
7000,diffusion,0.059111885726451874
7100,diffusion,0.07484029233455658
7200,diffusion,0.04565642029047012
7300,diffusion,0.04478617385029793
7400,diffusion,0.04989324510097504
7500,diffusion,0.05173514038324356
7600,diffusion,0.053246647119522095
7700,diffusion,0.05925320088863373
7800,diffusion,0.06333231925964355
7900,diffusion,0.05836346000432968
8000,diffusion,0.055823422968387604
8100,diffusion,0.07866331934928894
8200,diffusion,0.05958990752696991
8300,diffusion,0.04638798162341118
8400,diffusion,0.05909812077879906
8500,diffusion,0.05334163457155228
8600,diffusion,0.04601079598069191
8700,diffusion,0.04164265841245651
8800,diffusion,0.044538773596286774
8900,diffusion,0.053524449467659
9000,diffusion,0.05997955799102783
9100,diffusion,0.0549105703830719
9200,diffusion,0.050075411796569824
9300,diffusion,0.048256516456604004
9400,diffusion,0.06090714782476425
9500,diffusion,0.04543914273381233
9600,diffusion,0.06987281888723373
9700,diffusion,0.05955789238214493
9800,diffusion,0.05065372958779335
9900,diffusion,0.0546112060546875
10000,diffusion,0.046541955322027206
10100,diffusion,0.048629023134708405
10200,diffusion,0.054036639630794525
10300,diffusion,0.057264477014541626
10400,diffusion,0.07321043312549591
10500,diffusion,0.04778411239385605
10600,diffusion,0.05931614711880684
10700,diffusion,0.056132957339286804
10800,diffusion,0.05564451962709427
10900,diffusion,0.06560847163200378
11000,diffusion,0.05924103409051895
11100,diffusion,0.06566934287548065
11200,diffusion,0.056443460285663605
11300,diffusion,0.053735487163066864
11400,diffusion,0.06174764037132263
11500,diffusion,0.05909111350774765
11600,diffusion,0.05999127775430679
11700,diffusion,0.047233108431100845
11800,diffusion,0.06280907988548279
11900,diffusion,0.03889235854148865
12000,diffusion,0.060600072145462036
12100,diffusion,0.055360015481710434
12200,diffusion,0.049099791795015335
12300,diffusion,0.060180582106113434
12400,diffusion,0.06300172209739685
12500,diffusion,0.07653819024562836
12600,diffusion,0.055884137749671936
12700,diffusion,0.05509014055132866
12800,diffusion,0.049107007682323456
12900,diffusion,0.05115610361099243
13000,diffusion,0.05350277200341225
13100,diffusion,0.06758177280426025
13200,diffusion,0.0391695573925972
13300,diffusion,0.0593576580286026
13400,diffusion,0.0548788383603096
13500,diffusion,0.05247770994901657
13600,diffusion,0.05973081290721893
13700,diffusion,0.044395748525857925
13800,diffusion,0.058201055973768234
13900,diffusion,0.07030047476291656
14000,diffusion,0.06039224565029144
14100,diffusion,0.058698445558547974
14200,diffusion,0.054680194705724716
14300,diffusion,0.06411592662334442
14400,diffusion,0.052349936217069626
14500,diffusion,0.05471794679760933
14600,diffusion,0.04957268387079239
14700,diffusion,0.0685916617512703
14800,diffusion,0.054265011101961136
14900,diffusion,0.057997748255729675
14999,diffusion,0.05789049342274666
