epoch,avg_loss,min_loss,lr
0,0.21271656408905984,0.06285475194454193,0.0003
1,0.06794850934296846,0.04571141302585602,0.0003
2,0.06569226190447808,0.04837336763739586,0.0003
3,0.06225542582571506,0.04440874606370926,0.0003
4,0.060903274640440944,0.04407114535570145,0.0003
5,0.06209707759320736,0.04422590136528015,0.0003
6,0.06033862233161926,0.04448314011096954,0.0003
7,0.0605987024307251,0.04326207935810089,0.0003
8,0.05771867871284485,0.042028166353702545,0.0003
9,0.058480835370719436,0.03714292123913765,0.0003
10,0.060609894543886184,0.042093366384506226,0.0003
11,0.05898254852741957,0.042563002556562424,0.0003
12,0.05987878747284412,0.037994738668203354,0.0003
13,0.05891987893730402,0.0379926860332489,0.0003
14,0.05869832031428814,0.041055627167224884,0.0003
15,0.05763879507780075,0.04192952811717987,0.0003
16,0.05763849031180143,0.03420677036046982,0.0003
17,0.059208019152283665,0.043374866247177124,0.0003
18,0.058566076904535296,0.04042560234665871,0.0003
19,0.05850499540567398,0.04304372891783714,0.0003
20,0.058781645409762856,0.04431803897023201,0.0003
21,0.05865766879171133,0.03633037209510803,0.0003
22,0.05776827584952116,0.04294688254594803,0.0003
23,0.05863186880946159,0.042681485414505005,0.0003
24,0.05785971917212009,0.04258733615279198,0.0003
25,0.05860876519232988,0.04018418490886688,0.0003
26,0.05694796964526176,0.03582102432847023,0.0003
27,0.057552225552499295,0.041109487414360046,0.0003
28,0.05898197945207358,0.044527336955070496,0.0003
29,0.05767659552395344,0.040972042828798294,0.0003
30,0.05710460677742958,0.04217565804719925,0.0003
31,0.05766650602221489,0.03691847249865532,0.0003
32,0.05588228184729815,0.0377052016556263,0.0003
33,0.05685586262494326,0.03940296545624733,0.0003
34,0.057881888300180435,0.039476439356803894,0.0003
35,0.057483462020754814,0.04036363586783409,0.0003
36,0.05865916464477777,0.04140732064843178,0.0003
37,0.057183855324983594,0.040457434952259064,0.0003
38,0.05886663589626551,0.044481758028268814,0.0003
39,0.05733093380928039,0.04175611957907677,0.0003
40,0.057949638329446315,0.041419617831707,0.0003
41,0.057692225128412246,0.038753144443035126,0.0003
42,0.059309316091239454,0.03598886728286743,0.0003
43,0.05817873228341341,0.04137587174773216,0.0003
44,0.05850823432207108,0.045290760695934296,0.0003
45,0.05816626999527216,0.04261122643947601,0.0003
46,0.05779916953295469,0.03852224349975586,0.0003
47,0.057273707427084444,0.04242132604122162,0.0003
48,0.056960817463696,0.03767303377389908,0.0003
49,0.05715338833630085,0.03745008260011673,0.0003
50,0.05826929856091738,0.04010634496808052,0.0003
51,0.05576202247291803,0.04011312127113342,0.0003
52,0.05746189661324024,0.030605964362621307,0.0003
53,0.05761869218200445,0.03766725957393646,0.0003
54,0.05732965331524611,0.04131360352039337,0.0003
55,0.057515965029597285,0.03859913349151611,0.0003
56,0.055913590900599955,0.03859250247478485,0.0003
57,0.05841410115361214,0.03898470848798752,0.0003
58,0.05607585795223713,0.04161756485700607,0.0003
59,0.058501181229949,0.03796238452196121,0.0003
60,0.05866256609559059,0.04261040687561035,0.0003
61,0.05713589578866959,0.036756157875061035,0.0003
62,0.05505772814154625,0.03701048344373703,0.0003
63,0.05789444860070944,0.040520600974559784,0.0003
64,0.05621252965182066,0.03632479906082153,0.0003
65,0.058016321919858456,0.043121036142110825,0.0003
66,0.058076909072697164,0.04072994738817215,0.0003
67,0.05743341237306595,0.038816120475530624,0.0003
68,0.056861397624015805,0.035183973610401154,0.0003
69,0.058087780959904196,0.04209868609905243,0.0003
70,0.057705447785556314,0.03729427978396416,0.0003
71,0.058701719269156453,0.04142694175243378,0.0003
72,0.05794400315731764,0.03868865221738815,0.0003
73,0.05895176652818918,0.040566734969615936,0.0003
74,0.057925097085535525,0.0378117710351944,0.0003
75,0.05600128926336765,0.04177679866552353,0.0003
76,0.057114713191986084,0.04079345986247063,0.0003
77,0.0577240727469325,0.03797701373696327,0.0003
78,0.057171766757965085,0.038256991654634476,0.0003
