epoch,avg_loss,min_loss,lr
0,0.21080634176731108,0.05537183955311775,0.0003
1,0.0690763046965003,0.05024028569459915,0.0003
2,0.06407786715775728,0.04679014906287193,0.0003
3,0.06215434473007917,0.04696647450327873,0.0003
4,0.0595756259560585,0.03981767222285271,0.0003
5,0.061434335336089135,0.04233139380812645,0.0003
6,0.06054435551166534,0.04566157981753349,0.0003
7,0.06062705747783184,0.03733781352639198,0.0003
8,0.05884001169353723,0.04043686389923096,0.0003
9,0.058894390128552916,0.04268845170736313,0.0003
10,0.05849576979875565,0.043551839888095856,0.0003
11,0.06037989445030689,0.04440891742706299,0.0003
12,0.05783375825732946,0.03839074820280075,0.0003
13,0.06064849868416786,0.04253935068845749,0.0003
14,0.05999575275927782,0.041569434106349945,0.0003
15,0.05891780387610197,0.040610089898109436,0.0003
16,0.058359741494059564,0.04252709448337555,0.0003
17,0.05909808851778507,0.040789894759655,0.0003
18,0.05764564532786608,0.03997501730918884,0.0003
19,0.05877512723207474,0.03959037736058235,0.0003
20,0.05829086665064096,0.04328203946352005,0.0003
21,0.05880486901849508,0.04125405102968216,0.0003
22,0.05883042838424444,0.041124437004327774,0.0003
23,0.05981255006045103,0.045742690563201904,0.0003
24,0.05984622873365879,0.040490780025720596,0.0003
25,0.058183769248425964,0.0431862398982048,0.0003
26,0.05777744900435209,0.0377940908074379,0.0003
27,0.05926250629127026,0.04327603429555893,0.0003
28,0.05854874454438686,0.04034259915351868,0.0003
29,0.05934902336448431,0.04189524054527283,0.0003
30,0.05826726272702217,0.03905706852674484,0.0003
31,0.058679093308746814,0.04167664796113968,0.0003
32,0.05879761006683111,0.04049120098352432,0.0003
33,0.059012761637568474,0.03675936162471771,0.0003
34,0.056795602068305015,0.03786592558026314,0.0003
35,0.0581893777102232,0.04012129455804825,0.0003
36,0.05846436277031899,0.04179287701845169,0.0003
37,0.05788453917950392,0.04218523949384689,0.0003
38,0.0574849633872509,0.04081249237060547,0.0003
39,0.0578128718957305,0.043158259242773056,0.0003
40,0.05714584719389677,0.03977324068546295,0.0003
41,0.057361313924193386,0.04044530540704727,0.0003
42,0.05758156608790159,0.03620196878910065,0.0003
43,0.05688176784664392,0.03705577552318573,0.0003
44,0.05731290176510811,0.03921769559383392,0.0003
45,0.0581857555359602,0.039781443774700165,0.0003
46,0.05801738802343607,0.03882564604282379,0.0003
47,0.05845960333943367,0.040594037622213364,0.0003
48,0.05795005656778812,0.04034028947353363,0.0003
49,0.058162533082067966,0.03934361785650253,0.0003
50,0.05784826509654522,0.04064024239778519,0.0003
51,0.058347976244986055,0.03981742635369301,0.0003
52,0.05665449913591147,0.04085114598274231,0.0003
53,0.05800810232758522,0.03443332761526108,0.0003
54,0.05613794144243002,0.03777439892292023,0.0003
55,0.05746500015258789,0.040759552270174026,0.0003
