step,phase,loss_total
0,diffusion,0.9973660707473755
100,diffusion,0.07180004566907883
200,diffusion,0.06068814918398857
300,diffusion,0.07753153145313263
400,diffusion,0.06397539377212524
500,diffusion,0.05523690581321716
600,diffusion,0.05407726764678955
700,diffusion,0.06626200675964355
800,diffusion,0.05514712631702423
900,diffusion,0.05321664363145828
1000,diffusion,0.06693710386753082
1100,diffusion,0.07130059599876404
1200,diffusion,0.05788775533437729
1300,diffusion,0.05689556151628494
1400,diffusion,0.04869401454925537
1500,diffusion,0.046365249902009964
1600,diffusion,0.06653796136379242
1700,diffusion,0.05593843758106232
1800,diffusion,0.058981627225875854
1900,diffusion,0.06098758801817894
2000,diffusion,0.04564327374100685
2100,diffusion,0.05561213195323944
2200,diffusion,0.04862506315112114
2300,diffusion,0.05112349987030029
2400,diffusion,0.050769172608852386
2500,diffusion,0.0577329620718956
2600,diffusion,0.047227565199136734
2700,diffusion,0.05725988373160362
2800,diffusion,0.055544719099998474
2900,diffusion,0.05437841638922691
3000,diffusion,0.045372918248176575
3100,diffusion,0.07022227346897125
3200,diffusion,0.07020551711320877
3300,diffusion,0.06587724387645721
3400,diffusion,0.06798852980136871
3500,diffusion,0.05284827947616577
3600,diffusion,0.06894361972808838
3700,diffusion,0.05932813510298729
3800,diffusion,0.049776822328567505
3900,diffusion,0.057378485798835754
4000,diffusion,0.06627951562404633
4100,diffusion,0.05170051008462906
4200,diffusion,0.05353136360645294
4300,diffusion,0.07304046303033829
4400,diffusion,0.06222548708319664
4500,diffusion,0.04450804740190506
4600,diffusion,0.058954477310180664
4700,diffusion,0.062417224049568176
4800,diffusion,0.06475597620010376
4900,diffusion,0.06561490893363953
5000,diffusion,0.06477809697389603
5100,diffusion,0.055142782628536224
5200,diffusion,0.050612084567546844
5300,diffusion,0.07014715671539307
5400,diffusion,0.05399997532367706
5500,diffusion,0.056447021663188934
5600,diffusion,0.04614349082112312
5700,diffusion,0.06140567362308502
5800,diffusion,0.05467422306537628
5900,diffusion,0.05360628291964531
6000,diffusion,0.06886820495128632
6100,diffusion,0.05219268798828125
6200,diffusion,0.055346615612506866
6300,diffusion,0.06442886590957642
6400,diffusion,0.06132934242486954
6500,diffusion,0.043198615312576294
6600,diffusion,0.07054828107357025
6700,diffusion,0.04876267910003662
6800,diffusion,0.057205602526664734
6900,diffusion,0.04674752056598663
7000,diffusion,0.06188231334090233
7100,diffusion,0.055329758673906326
7200,diffusion,0.03458520025014877
7300,diffusion,0.06703100353479385
7400,diffusion,0.06825301051139832
7500,diffusion,0.04952772706747055
7600,diffusion,0.059052787721157074
7700,diffusion,0.057822585105895996
7800,diffusion,0.05691884458065033
7900,diffusion,0.05928180366754532
8000,diffusion,0.05185779556632042
8100,diffusion,0.06033015251159668
8200,diffusion,0.055601611733436584
8300,diffusion,0.06348905712366104
8400,diffusion,0.0642397552728653
8500,diffusion,0.05701904371380806
8600,diffusion,0.05868583172559738
8700,diffusion,0.049066394567489624
8800,diffusion,0.037680357694625854
8900,diffusion,0.06468027830123901
9000,diffusion,0.05879029259085655
9100,diffusion,0.050611719489097595
9200,diffusion,0.06107482686638832
9300,diffusion,0.049108654260635376
9400,diffusion,0.059336595237255096
9500,diffusion,0.061094075441360474
9600,diffusion,0.05945277959108353
9700,diffusion,0.06360656023025513
9800,diffusion,0.061666302382946014
9900,diffusion,0.05917222425341606
10000,diffusion,0.04663621634244919
10100,diffusion,0.06610052287578583
10200,diffusion,0.04946958273649216
10300,diffusion,0.05784139782190323
10400,diffusion,0.04925759136676788
10500,diffusion,0.055169254541397095
10600,diffusion,0.04933306574821472
10700,diffusion,0.06353039294481277
10800,diffusion,0.059037771075963974
10900,diffusion,0.05917235463857651
11000,diffusion,0.0465286448597908
11100,diffusion,0.04801636189222336
11200,diffusion,0.04788815230131149
11300,diffusion,0.06319375336170197
11400,diffusion,0.05584556609392166
11500,diffusion,0.05497956648468971
11600,diffusion,0.07518364489078522
11700,diffusion,0.05814119428396225
11800,diffusion,0.06501079350709915
11900,diffusion,0.0654037669301033
12000,diffusion,0.05472058430314064
12100,diffusion,0.06617966294288635
12200,diffusion,0.059966761618852615
12300,diffusion,0.059962205588817596
12400,diffusion,0.058260638266801834
12500,diffusion,0.06550654768943787
12600,diffusion,0.05271364748477936
12700,diffusion,0.044602327048778534
12800,diffusion,0.06553348898887634
12900,diffusion,0.07467351108789444
13000,diffusion,0.07315082103013992
13100,diffusion,0.04997025430202484
13200,diffusion,0.04609187692403793
13300,diffusion,0.05471694469451904
13400,diffusion,0.06164507567882538
13500,diffusion,0.06055140867829323
13600,diffusion,0.04993046820163727
13700,diffusion,0.053876589983701706
13800,diffusion,0.05527632683515549
13900,diffusion,0.0480496771633625
14000,diffusion,0.07519644498825073
14100,diffusion,0.06234553083777428
14200,diffusion,0.048896923661231995
14300,diffusion,0.05833461880683899
14400,diffusion,0.07378923892974854
14500,diffusion,0.04520413652062416
14600,diffusion,0.04840461537241936
14700,diffusion,0.0497654564678669
14800,diffusion,0.050027988851070404
14900,diffusion,0.05040198564529419
14999,diffusion,0.05090218782424927
