epoch,avg_loss,min_loss,lr
0,0.20816493254154922,0.058303434401750565,0.0003
1,0.06879320550709962,0.0520295687019825,0.0003
2,0.06482928600162267,0.04548301547765732,0.0003
3,0.061960108280181884,0.04326215386390686,0.0003
4,0.061204361580312255,0.045129384845495224,0.0003
5,0.059836913868784904,0.04079123213887215,0.0003
6,0.060142577663064,0.03872039169073105,0.0003
7,0.06079688910394907,0.03442901372909546,0.0003
8,0.06100935485213995,0.040023356676101685,0.0003
9,0.05968718837946654,0.043074432760477066,0.0003
10,0.0597629638761282,0.041314855217933655,0.0003
11,0.05940045896917581,0.040904588997364044,0.0003
12,0.06056388519704342,0.04092884808778763,0.0003
13,0.05895658846944571,0.04327457398176193,0.0003
14,0.059541009292006494,0.039716728031635284,0.0003
15,0.0609771403297782,0.03871413320302963,0.0003
16,0.05843183413147926,0.043740712106227875,0.0003
17,0.05825973682105541,0.03923197463154793,0.0003
18,0.059232134148478506,0.03892526403069496,0.0003
19,0.05791492067277432,0.03957269713282585,0.0003
20,0.05861395578831434,0.0435112863779068,0.0003
21,0.058658312782645224,0.04266539216041565,0.0003
22,0.05742331247776747,0.04137147217988968,0.0003
23,0.058833088576793674,0.04274922236800194,0.0003
24,0.05926979217678308,0.04232403635978699,0.0003
25,0.05770663645118475,0.03894193097949028,0.0003
26,0.060248039700090884,0.044308170676231384,0.0003
27,0.05794225852936506,0.03816354274749756,0.0003
28,0.05901062987744808,0.043619416654109955,0.0003
29,0.05921590328216553,0.03645308315753937,0.0003
30,0.05766850233078003,0.03315213322639465,0.0003
31,0.05863396774977445,0.03910311311483383,0.0003
32,0.05827537141740322,0.04251546040177345,0.0003
33,0.05626024328172207,0.03990263119339943,0.0003
34,0.057820395417511466,0.03315427899360657,0.0003
35,0.057820357978343964,0.039826400578022,0.0003
36,0.05864087000489235,0.04505137354135513,0.0003
37,0.059096052087843416,0.043815381824970245,0.0003
38,0.05711807135492563,0.03874614089727402,0.0003
39,0.056210190653800965,0.04135863482952118,0.0003
40,0.057366297654807566,0.03658001497387886,0.0003
41,0.058382957242429256,0.038333114236593246,0.0003
42,0.056609811075031755,0.03965393453836441,0.0003
43,0.05774964991956949,0.032690972089767456,0.0003
44,0.05728738535195589,0.04187865927815437,0.0003
45,0.057662595584988596,0.037619698792696,0.0003
46,0.0576784011349082,0.04220615699887276,0.0003
47,0.057734734192490575,0.03311123698949814,0.0003
48,0.05631662257015705,0.04200258105993271,0.0003
49,0.05756376851350069,0.0420118123292923,0.0003
50,0.05684936262667179,0.035857684910297394,0.0003
51,0.05872244190424681,0.038562193512916565,0.0003
52,0.05677142098546028,0.04197356849908829,0.0003
53,0.057675502002239226,0.045084573328495026,0.0003
54,0.05687203012406826,0.03647380694746971,0.0003
55,0.05658792953938246,0.03167939931154251,0.0003
56,0.05684619907289743,0.036013007164001465,0.0003
57,0.056843544356524944,0.03796480968594551,0.0003
