step,phase,loss_e,loss_d,loss_g_u,loss_g_v,loss_s
7700,embed,0.0011709406603813673,,,,
7800,embed,0.0024228323586470016,,,,
7900,embed,0.0022629741049128133,,,,
8000,embed,0.0023052900402950774,,,,
8100,embed,0.0019180215604563276,,,,
8200,embed,0.0009043406218763868,,,,
8300,embed,0.005770098146380969,,,,
8400,embed,0.0033188919894712654,,,,
8500,embed,0.004582314088455677,,,,
8600,embed,0.0013201001835035987,,,,
8700,embed,0.0040092495483621485,,,,
8800,embed,0.0021251781049448967,,,,
8900,embed,0.005253452585056916,,,,
9000,embed,0.0018613432377885826,,,,
9100,embed,0.0021000945683224675,,,,
9200,embed,0.0007430405193921843,,,,
9300,embed,0.0024353576402402297,,,,
9400,embed,0.005311463912717823,,,,
9500,embed,0.00246351096007956,,,,
9600,embed,0.004518500054714272,,,,
9700,embed,0.002091144335567384,,,,
9800,embed,0.0020775718920841854,,,,
9900,embed,0.003426318369046835,,,,
10000,embed,0.0005935781153060209,,,,
1,joint,0.0005089927324459139,1.379474401473999,0.7758551239967346,0.367373526096344,0.0
100,joint,0.003378993130835508,1.3931636810302734,0.6854726076126099,0.028903959318995476,-7.449057579040527
200,joint,0.004142657607101567,1.3881263732910156,0.6916280388832092,0.027162162587046623,-7.951058387756348
300,joint,0.003030075594658445,1.386911392211914,0.6898181438446045,0.03439517691731453,-7.745510101318359
400,joint,0.0014134844880065863,1.3862310647964478,0.6929696798324585,0.04440245032310486,-7.349459171295166
500,joint,0.0028719570712819943,1.3834593296051025,0.6903359889984131,0.03091554529964924,-6.95387077331543
600,joint,0.0010934161969791143,1.383259892463684,0.696584165096283,0.015277214348316193,-8.104015350341797
700,joint,0.000700087364435453,1.3850536346435547,0.6875103712081909,0.02471105009317398,-7.349126815795898
800,joint,0.003388223125159736,1.3826041221618652,0.6989609003067017,0.025619298219680786,-7.907610893249512
900,joint,0.003598960158937169,1.383542776107788,0.6865845918655396,0.021497424691915512,-7.829470157623291
1000,joint,0.00255159399587971,1.3814929723739624,0.6999270915985107,0.029133018106222153,-7.697923183441162
1100,joint,0.0027255085968774496,1.3827366828918457,0.697792649269104,0.016596784815192223,-8.225659370422363
1200,joint,0.0016298012259487286,1.3829222917556763,0.7264854311943054,0.04898425564169884,-8.45090389251709
1300,joint,0.0026663743015701196,1.3753514289855957,0.718155026435852,0.021850768476724625,-7.723243713378906
1400,joint,0.003772478847040847,1.380448579788208,0.7013145685195923,0.023495635017752647,-8.804903030395508
1500,joint,0.0017092662098856905,1.3667213916778564,0.7646714448928833,0.02757229283452034,-8.722877502441406
1600,joint,0.004329483515044808,1.374638557434082,0.7062402963638306,0.01965717412531376,-8.757291793823242
1700,joint,0.0011057063568396868,1.363171100616455,0.729455828666687,0.02462088316679001,-8.419759750366211
1800,joint,0.0017162922717077315,1.366715669631958,0.7318609356880188,0.038282740861177444,-8.914886474609375
1900,joint,0.0007662131808468768,1.3623849153518677,0.709039568901062,0.027983013540506363,-9.218790054321289
2000,joint,0.0011003837523889635,1.3796920776367188,0.7290980815887451,0.01054459623992443,-10.46934700012207
2100,joint,0.0009072626118791427,1.3696585893630981,0.715194582939148,0.031808074563741684,-9.786401748657227
2200,joint,0.0026048962363051276,1.3668503761291504,0.7185126543045044,0.01607254333794117,-10.12414264678955
2300,joint,0.0009159154367425883,1.3731293678283691,0.705217719078064,0.01442906353622675,-9.854155540466309
2400,joint,0.0015827653285439994,1.3728678226470947,0.767358660697937,0.02504901960492134,-10.264348030090332
2500,joint,0.004509054867394304,1.3605859279632568,0.7827467918395996,0.0246170274913311,-10.017524719238281
2600,joint,0.004533829887197952,1.3521900177001953,0.7219869494438171,0.008259839378297329,-10.742663383483887
2700,joint,0.004446882814943772,1.3562437295913696,0.7726741433143616,0.022370224818587303,-9.864912986755371
2800,joint,0.0003515206046740279,1.7150893211364746,0.2759554386138916,0.017834745347499847,-10.19288158416748
2900,joint,0.0012643860339098694,1.3678447008132935,0.735109806060791,0.011367926374077797,-10.989313125610352
3000,joint,0.003737163703105225,1.3766796588897705,0.6796736717224121,0.020163414999842644,-11.447283744812012
