step,train_bce
50,0.691918
100,0.692102
150,0.687777
200,0.693235
250,0.692664
300,0.692705
350,0.694136
400,0.693375
450,0.693484
500,0.692823
550,0.693174
600,0.693574
650,0.689824
700,0.693134
750,0.693116
800,0.694033
850,0.692905
900,0.691447
950,0.693186
1000,0.694129
1050,0.694247
1100,0.693192
1150,0.694497
1200,0.692208
1250,0.693587
1300,0.693534
1350,0.692949
1400,0.693469
1450,0.691751
1500,0.693142
1550,0.692569
1600,0.69214
1650,0.693746
1700,0.693225
1750,0.693707
1800,0.686491
1850,0.693755
1900,0.698017
1950,0.696806
2000,0.686546
