step,train_bce
50,0.693385
100,0.691916
150,0.695233
200,0.693266
250,0.693959
300,0.69387
350,0.693116
400,0.693047
450,0.694263
500,0.693135
550,0.691246
600,0.693979
650,0.693866
700,0.691718
750,0.690487
800,0.694795
850,0.693021
900,0.693214
950,0.693772
1000,0.694435
1050,0.693156
1100,0.693828
1150,0.694192
1200,0.692453
1250,0.693503
1300,0.694575
1350,0.6935
1400,0.694425
1450,0.693956
1500,0.69333
1550,0.693058
1600,0.693608
1650,0.693422
1700,0.691969
1750,0.693514
1800,0.695575
1850,0.69382
1900,0.693266
1950,0.692704
2000,0.694239
