step,train_bce
50,0.702188
100,0.692077
150,0.692685
200,0.69243
250,0.693888
300,0.689793
350,0.693101
400,0.695401
450,0.693796
500,0.693261
550,0.693702
600,0.693466
650,0.694582
700,0.693362
750,0.692764
800,0.693444
850,0.693512
900,0.693607
950,0.693151
1000,0.69404
1050,0.693161
1100,0.694364
1150,0.692959
1200,0.692345
1250,0.692889
1300,0.693681
1350,0.694404
1400,0.695223
1450,0.693711
1500,0.69327
1550,0.694227
1600,0.692492
1650,0.693277
1700,0.692958
1750,0.693641
1800,0.69379
1850,0.69379
1900,0.692941
1950,0.693111
2000,0.69333
