step,train_bce
50,0.690459
100,0.693173
150,0.694245
200,0.694166
250,0.693027
300,0.692966
350,0.695155
400,0.694331
450,0.693453
500,0.695319
550,0.694443
600,0.692402
650,0.693222
700,0.694108
750,0.693359
800,0.693067
850,0.693091
900,0.693595
950,0.691795
1000,0.694201
1050,0.693238
1100,0.692913
1150,0.693194
1200,0.692945
1250,0.693733
1300,0.692508
1350,0.69441
1400,0.692881
1450,0.693833
1500,0.693824
1550,0.693313
1600,0.694479
1650,0.692923
1700,0.691983
1750,0.693091
1800,0.692841
1850,0.692645
1900,0.692479
1950,0.693711
2000,0.693521
